season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2019-2020,Tomasz Bonisławski,22.01.1991,BKS Visła Bydgoszcz,Libero,188,92,315,,https://www.plusliga.pl/players/id/2277/tour/32.html
2019-2020,Paweł Cieślik,18.03.2000,BKS Visła Bydgoszcz,Atakujący,197,90,360,,https://www.plusliga.pl/players/id/1951/tour/32.html
2019-2020,Michał Filip,31.08.1994,BKS Visła Bydgoszcz,Atakujący,197,100,345,,https://www.plusliga.pl/players/id/1668/tour/32.html
2019-2020,Janusz Gałązka,26.04.1987,BKS Visła Bydgoszcz,Środkowy,199,101,345,,https://www.plusliga.pl/players/id/876/tour/32.html
2019-2020,Radosław Gil,25.01.1997,BKS Visła Bydgoszcz,Rozgrywający,191,82,335,,https://www.plusliga.pl/players/id/2046/tour/32.html
2019-2020,Paweł Gryc,09.01.1996,BKS Visła Bydgoszcz,Przyjmujący,207,114,350,,https://www.plusliga.pl/players/id/1953/tour/32.html
2019-2020,Michal Masny,14.08.1979,BKS Visła Bydgoszcz,Rozgrywający,182,73,325,,https://www.plusliga.pl/players/id/1658/tour/32.html
2019-2020,Jakub Peszko,01.04.1992,BKS Visła Bydgoszcz,Przyjmujący,193,93,340,,https://www.plusliga.pl/players/id/824/tour/32.html
2019-2020,Gonzalo Quiroga,25.02.1993,BKS Visła Bydgoszcz,Przyjmujący,192,86,345,,https://www.plusliga.pl/players/id/660/tour/32.html
2019-2020,Dawid Siwczyk,13.06.1993,BKS Visła Bydgoszcz,Środkowy,197,103,371,,https://www.plusliga.pl/players/id/482/tour/32.html
2019-2020,Toncek Stern,14.11.1995,BKS Visła Bydgoszcz,Atakujący,198,95,352,,https://www.plusliga.pl/players/id/2314/tour/32.html
2019-2020,Kamil Szymura,24.01.1999,BKS Visła Bydgoszcz,Libero,185,80,320,,https://www.plusliga.pl/players/id/1055/tour/32.html
2019-2020,Jakub Urbanowicz,14.08.1993,BKS Visła Bydgoszcz,Przyjmujący,203,86,360,,https://www.plusliga.pl/players/id/840/tour/32.html
2019-2020,Dawid Woch,16.05.1997,BKS Visła Bydgoszcz,Środkowy,200,90,350,,https://www.plusliga.pl/players/id/487/tour/32.html
2019-2020,Damian Boruch,14.12.1989,Cerrad Enea Czarni Radom,Środkowy,209,99,349,,https://www.plusliga.pl/players/id/400/tour/32.html
2019-2020,Karol Butryn,18.06.1993,Cerrad Enea Czarni Radom,Atakujący,193,102,320,,https://www.plusliga.pl/players/id/1071/tour/32.html
2019-2020,Bartosz Firszt,19.03.1999,Cerrad Enea Czarni Radom,Przyjmujący,198,93,342,,https://www.plusliga.pl/players/id/302/tour/32.html
2019-2020,Bartłomiej Grzechnik,08.02.1993,Cerrad Enea Czarni Radom,Środkowy,200,90,344,,https://www.plusliga.pl/players/id/275/tour/32.html
2019-2020,Michał Kędzierski,09.08.1994,Cerrad Enea Czarni Radom,Rozgrywający,194,83,345,,https://www.plusliga.pl/players/id/1684/tour/32.html
2019-2020,Mateusz Masłowski,13.06.1997,Cerrad Enea Czarni Radom,Libero,185,80,333,,https://www.plusliga.pl/players/id/1604/tour/32.html
2019-2020,Michał Ostrowski,29.03.1990,Cerrad Enea Czarni Radom,Środkowy,203,96,345,,https://www.plusliga.pl/players/id/1703/tour/32.html
2019-2020,Alen Pajenk,23.04.1986,Cerrad Enea Czarni Radom,Środkowy,203,94,352,,https://www.plusliga.pl/players/id/121/tour/32.html
2019-2020,Athanasios Protopsaltis,12.09.1993,Cerrad Enea Czarni Radom,Przyjmujący,185,79,340,,https://www.plusliga.pl/players/id/260/tour/32.html
2019-2020,Michał Ruciak,22.08.1983,Cerrad Enea Czarni Radom,Libero,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/32.html
2019-2020,Brenden Sander,22.12.1995,Cerrad Enea Czarni Radom,Przyjmujący,195,,360,,https://www.plusliga.pl/players/id/363/tour/32.html
2019-2020,Dejan Vincic,15.09.1986,Cerrad Enea Czarni Radom,Rozgrywający,202,95,343,,https://www.plusliga.pl/players/id/492/tour/32.html
2019-2020,Wojciech Włodarczyk,28.10.1990,Cerrad Enea Czarni Radom,Przyjmujący,200,91,350,,https://www.plusliga.pl/players/id/2428/tour/32.html
2019-2020,Łukasz Zugaj,27.01.1993,Cerrad Enea Czarni Radom,Atakujący,192,99,345,,https://www.plusliga.pl/players/id/1312/tour/32.html
2019-2020,Filip Biegun,21.05.1996,Cuprum Lubin,Przyjmujący,200,90,340,,https://www.plusliga.pl/players/id/617/tour/32.html
2019-2020,Damian Domagała,23.04.1998,Cuprum Lubin,Atakujący,199,89,350,,https://www.plusliga.pl/players/id/405/tour/32.html
2019-2020,Robinson Dvoranen,23.12.1983,Cuprum Lubin,Przyjmujący,201,90,340,,https://www.plusliga.pl/players/id/2114/tour/32.html
2019-2020,Maciej Gorzkiewicz,16.02.1984,Cuprum Lubin,Rozgrywający,192,85,335,,https://www.plusliga.pl/players/id/1323/tour/32.html
2019-2020,Jędrzej Gruszczyński,13.11.1997,Cuprum Lubin,Libero,186,84,335,,https://www.plusliga.pl/players/id/904/tour/32.html
2019-2020,Bartłomiej Lipiński,16.11.1996,Cuprum Lubin,Przyjmujący,201,102,350,,https://www.plusliga.pl/players/id/280/tour/32.html
2019-2020,Bartosz Makoś,01.08.1998,Cuprum Lubin,Libero,176,79,315,,https://www.plusliga.pl/players/id/316/tour/32.html
2019-2020,Kamil Maruszczyk,13.01.1993,Cuprum Lubin,Przyjmujący,191,75,345,,https://www.plusliga.pl/players/id/1043/tour/32.html
2019-2020,Maksim Morozau,29.05.1989,Cuprum Lubin,Środkowy,206,103,352,,https://www.plusliga.pl/players/id/1397/tour/32.html
2019-2020,Mateusz Sacharewicz,23.10.1989,Cuprum Lubin,Środkowy,198,94,350,,https://www.plusliga.pl/players/id/1617/tour/32.html
2019-2020,Przemysław Smoliński,27.11.1992,Cuprum Lubin,Środkowy,201,95,345,,https://www.plusliga.pl/players/id/2039/tour/32.html
2019-2020,Miguel Tavares Rodrigues,02.03.1993,Cuprum Lubin,Rozgrywający,192,70,315,,https://www.plusliga.pl/players/id/1728/tour/32.html
2019-2020,Bartłomiej Zawalski,13.02.1999,Cuprum Lubin,Środkowy,204,98,344,,https://www.plusliga.pl/players/id/290/tour/32.html
2019-2020,Jakub Ziobrowski,23.01.1997,Cuprum Lubin,Atakujący,202,102,350,,https://www.plusliga.pl/players/id/851/tour/32.html
2019-2020,Adrian Buchowski,30.09.1991,GKS Katowice,Przyjmujący,194,94,347,,https://www.plusliga.pl/players/id/28/tour/32.html
2019-2020,Kamil Drzazga,11.09.2000,GKS Katowice,Środkowy,210,100,350,,https://www.plusliga.pl/players/id/1030/tour/32.html
2019-2020,Maciej Fijałek,07.08.1982,GKS Katowice,Rozgrywający,186,85,315,,https://www.plusliga.pl/players/id/1322/tour/32.html
2019-2020,Jan Firlej,26.09.1996,GKS Katowice,Rozgrywający,188,84,330,,https://www.plusliga.pl/players/id/855/tour/32.html
2019-2020,Szymon Gregorowicz,07.03.1994,GKS Katowice,Libero,183,77,325,,https://www.plusliga.pl/players/id/2231/tour/32.html
2019-2020,Jakub Jarosz,10.02.1987,GKS Katowice,Atakujący,197,90,355,,https://www.plusliga.pl/players/id/798/tour/32.html
2019-2020,Emanuel Kohut,21.07.1982,GKS Katowice,Środkowy,204,101,350,,https://www.plusliga.pl/players/id/567/tour/32.html
2019-2020,Kamil Kwasowski,13.09.1990,GKS Katowice,Przyjmujący,199,85,345,,https://www.plusliga.pl/players/id/1039/tour/32.html
2019-2020,Wiktor Musiał,30.03.1993,GKS Katowice,Atakujący,194,96,340,,https://www.plusliga.pl/players/id/2384/tour/32.html
2019-2020,Jan Nowakowski,17.05.1994,GKS Katowice,Środkowy,202,110,360,,https://www.plusliga.pl/players/id/864/tour/32.html
2019-2020,Jakub Szymański,25.03.1998,GKS Katowice,Przyjmujący,200,82,355,,https://www.plusliga.pl/players/id/837/tour/32.html
2019-2020,Rafał Szymura,29.08.1995,GKS Katowice,Przyjmujący,197,100,345,,https://www.plusliga.pl/players/id/2084/tour/32.html
2019-2020,Dustin Watten,27.10.1986,GKS Katowice,Libero,183,80,306,,https://www.plusliga.pl/players/id/548/tour/32.html
2019-2020,Miłosz Zniszczoł,02.07.1986,GKS Katowice,Środkowy,201,100,345,,https://www.plusliga.pl/players/id/1760/tour/32.html
2019-2020,Korneliusz Banach,25.01.1994,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Libero,185,72,320,,https://www.plusliga.pl/players/id/1198/tour/32.html
2019-2020,Arpad Baróti,23.10.1991,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Atakujący,206,104,340,,https://www.plusliga.pl/players/id/237/tour/32.html
2019-2020,Filip Grygiel,12.02.2000,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Atakujący,201,98,360,,https://www.plusliga.pl/players/id/621/tour/32.html
2019-2020,Sławomir Jungiewicz,21.06.1989,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Atakujący,196,95,360,,https://www.plusliga.pl/players/id/2189/tour/32.html
2019-2020,Łukasz Kaczmarek,29.06.1994,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Atakujący,204,103,357,,https://www.plusliga.pl/players/id/1280/tour/32.html
2019-2020,Piotr Łukasik,11.07.1994,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Przyjmujący,208,112,350,,https://www.plusliga.pl/players/id/2010/tour/32.html
2019-2020,Simone Parodi,16.06.1986,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Przyjmujący,195,93,345,,https://www.plusliga.pl/players/id/2181/tour/32.html
2019-2020,Damian Pilichowski,23.04.1991,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Libero,183,71,319,,https://www.plusliga.pl/players/id/411/tour/32.html
2019-2020,Krzysztof Rejno,22.02.1993,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Środkowy,203,83,350,,https://www.plusliga.pl/players/id/1229/tour/32.html
2019-2020,Kamil Semeniuk,16.07.1996,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Przyjmujący,194,85,350,,https://www.plusliga.pl/players/id/1048/tour/32.html
2019-2020,David Smith,15.05.1985,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Środkowy,195,92,350,,https://www.plusliga.pl/players/id/462/tour/32.html
2019-2020,Adam Smolarczyk,12.05.1994,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Przyjmujący,204,101,356,,https://www.plusliga.pl/players/id/17/tour/32.html
2019-2020,Przemysław Stępień,07.02.1994,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Rozgrywający,185,80,333,,https://www.plusliga.pl/players/id/2041/tour/32.html
2019-2020,Daniel Szaniawski,20.08.1992,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Środkowy,200,100,344,,https://www.plusliga.pl/players/id/437/tour/32.html
2019-2020,Aleksander Śliwka,24.05.1995,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Przyjmujący,196,90,352,,https://www.plusliga.pl/players/id/87/tour/32.html
2019-2020,Benjamin Toniutti,30.10.1989,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Rozgrywający,183,75,320,,https://www.plusliga.pl/players/id/341/tour/32.html
2019-2020,Łukasz Walawender,19.07.1996,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Rozgrywający,190,87,326,,https://www.plusliga.pl/players/id/1307/tour/32.html
2019-2020,Maciej Walczak,30.11.1998,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Atakujący,196,92,337,,https://www.plusliga.pl/players/id/1350/tour/32.html
2019-2020,Sebastian Warda,18.01.1989,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Środkowy,204,104,355,,https://www.plusliga.pl/players/id/2163/tour/32.html
2019-2020,Łukasz Wiśniewski,03.02.1989,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/32.html
2019-2020,Paweł Zatorski,21.06.1990,Grupa Azoty ZAKSA Kędzierzyn-Koźle,Libero,184,73,328,,https://www.plusliga.pl/players/id/1977/tour/32.html
2019-2020,Robbert Andringa,28.10.1990,Indykpol AZS Olsztyn,Przyjmujący,191,86,330,,https://www.plusliga.pl/players/id/2101/tour/32.html
2019-2020,Jan Hadrava,03.06.1991,Indykpol AZS Olsztyn,Atakujący,199,103,357,,https://www.plusliga.pl/players/id/858/tour/32.html
2019-2020,Wiktor Janiszewski,01.03.2002,Indykpol AZS Olsztyn,Przyjmujący,194,96,,,https://www.plusliga.pl/players/id/2377/tour/32.html
2019-2020,Remigiusz Kapica,28.09.2000,Indykpol AZS Olsztyn,Atakujący,200,97,352,,https://www.plusliga.pl/players/id/2093/tour/32.html
2019-2020,Tomasz Kowalski,12.06.1991,Indykpol AZS Olsztyn,Rozgrywający,204,97,340,,https://www.plusliga.pl/players/id/2290/tour/32.html
2019-2020,Michał Kozłowski,14.04.2001,Indykpol AZS Olsztyn,Środkowy,203,92,358,,https://www.plusliga.pl/players/id/1688/tour/32.html
2019-2020,Mateusz Mika,21.01.1991,Indykpol AZS Olsztyn,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/32.html
2019-2020,Seyed Mohammad Mousavi,22.08.1987,Indykpol AZS Olsztyn,Środkowy,202,92,362,,https://www.plusliga.pl/players/id/2170/tour/32.html
2019-2020,Paweł Pietraszko,05.10.1990,Indykpol AZS Olsztyn,Środkowy,201,96,352,,https://www.plusliga.pl/players/id/1964/tour/32.html
2019-2020,Mateusz Poręba,24.08.1999,Indykpol AZS Olsztyn,Środkowy,204,102,360,,https://www.plusliga.pl/players/id/1612/tour/32.html
2019-2020,Dawid Sokołowski,06.10.2000,Indykpol AZS Olsztyn,Przyjmujący,193,91,341,,https://www.plusliga.pl/players/id/483/tour/32.html
2019-2020,Paweł Woicki,19.06.1983,Indykpol AZS Olsztyn,Rozgrywający,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/32.html
2019-2020,Jakub Zabłocki,10.04.1995,Indykpol AZS Olsztyn,Libero,180,77,324,,https://www.plusliga.pl/players/id/849/tour/32.html
2019-2020,Wojciech Żaliński,08.01.1988,Indykpol AZS Olsztyn,Przyjmujący,195,100,345,,https://www.plusliga.pl/players/id/2429/tour/32.html
2019-2020,Michał Żurek,03.06.1988,Indykpol AZS Olsztyn,Libero,181,81,320,,https://www.plusliga.pl/players/id/1725/tour/32.html
2019-2020,Jakub Bucki,13.08.1988,Jastrzębski Węgiel,Atakujący,197,84,343,,https://www.plusliga.pl/players/id/780/tour/32.html
2019-2020,Patryk Cichosz-Dzyga,05.01.2001,Jastrzębski Węgiel,Środkowy,210,105,350,,https://www.plusliga.pl/players/id/1902/tour/32.html
2019-2020,Dominik Depowski,27.10.1995,Jastrzębski Węgiel,Przyjmujący,200,95,348,,https://www.plusliga.pl/players/id/514/tour/32.html
2019-2020,Tomasz Fornal,31.08.1997,Jastrzębski Węgiel,Przyjmujący,198,92,340,,https://www.plusliga.pl/players/id/2281/tour/32.html
2019-2020,Christian Fromm,15.08.1990,Jastrzębski Węgiel,Przyjmujący,204,103,350,,https://www.plusliga.pl/players/id/388/tour/32.html
2019-2020,Jurij Gladyr,08.07.1984,Jastrzębski Węgiel,Środkowy,202,96,360,,https://www.plusliga.pl/players/id/982/tour/32.html
2019-2020,Dawid Gruszczyński,02.05.2001,Jastrzębski Węgiel,Rozgrywający,186,77,320,,https://www.plusliga.pl/players/id/470/tour/32.html
2019-2020,Piotr Hain,26.02.1991,Jastrzębski Węgiel,Środkowy,208,105,350,,https://www.plusliga.pl/players/id/2002/tour/32.html
2019-2020,Arturo Iglesias,22.11.1995,Jastrzębski Węgiel,Rozgrywający,193,90,340,,https://www.plusliga.pl/players/id/256/tour/32.html
2019-2020,Jakub Janicki,10.08.2001,Jastrzębski Węgiel,Libero,183,77,320,,https://www.plusliga.pl/players/id/797/tour/32.html
2019-2020,Lukas Kampa,29.11.1986,Jastrzębski Węgiel,Rozgrywający,195,90,340,,https://www.plusliga.pl/players/id/1272/tour/32.html
2019-2020,Dawid Konarski,31.08.1989,Jastrzębski Węgiel,Atakujący,198,101,355,,https://www.plusliga.pl/players/id/472/tour/32.html
2019-2020,Julien Lyneel,15.04.1990,Jastrzębski Węgiel,Przyjmujący,192,85,345,,https://www.plusliga.pl/players/id/973/tour/32.html
2019-2020,Raphael Margarido,28.04.1983,Jastrzębski Węgiel,Rozgrywający,186,86,315,,https://www.plusliga.pl/players/id/2086/tour/32.html
2019-2020,Jakub Popiwczak,17.04.1996,Jastrzębski Węgiel,Libero,180,78,320,,https://www.plusliga.pl/players/id/825/tour/32.html
2019-2020,Paweł Rusek,21.01.1983,Jastrzębski Węgiel,Libero,183,76,315,,https://www.plusliga.pl/players/id/1966/tour/32.html
2019-2020,Michał Szalacha,15.01.1994,Jastrzębski Węgiel,Środkowy,202,97,355,,https://www.plusliga.pl/players/id/1713/tour/32.html
2019-2020,Graham Vigrass,17.06.1989,Jastrzębski Węgiel,Środkowy,205,94,352,,https://www.plusliga.pl/players/id/665/tour/32.html
2019-2020,Konrad Buczek,17.02.1994,MKS Będzin,Rozgrywający,190,78,330,,https://www.plusliga.pl/players/id/1183/tour/32.html
2019-2020,Dawid Dryja,21.07.1992,MKS Będzin,Środkowy,201,96,355,,https://www.plusliga.pl/players/id/467/tour/32.html
2019-2020,Rafał Faryna,28.09.1994,MKS Będzin,Atakujący,200,100,351,,https://www.plusliga.pl/players/id/2069/tour/32.html
2019-2020,Purya Fayazi,12.01.1993,MKS Będzin,Przyjmujący,194,87,330,,https://www.plusliga.pl/players/id/2043/tour/32.html
2019-2020,Jan Fornal,14.01.1995,MKS Będzin,Przyjmujący,191,88,345,,https://www.plusliga.pl/players/id/856/tour/32.html
2019-2020,Dawid Gunia,01.01.1987,MKS Będzin,Środkowy,203,101,348,,https://www.plusliga.pl/players/id/471/tour/32.html
2019-2020,Wiktor Haduch,02.01.2001,MKS Będzin,Libero,178,70,312,,https://www.plusliga.pl/players/id/2376/tour/32.html
2019-2020,Piotr Macheta,12.10.1998,MKS Będzin,Libero,180,73,318,,https://www.plusliga.pl/players/id/2011/tour/32.html
2019-2020,Profil,,MKS Będzin,,,,,,https://www.plusliga.pl/players/id/682/tour/32.html
2019-2020,Michał Potera,06.03.1988,MKS Będzin,Libero,183,79,310,,https://www.plusliga.pl/players/id/1707/tour/32.html
2019-2020,Michał Prokopiuk,09.03.2002,MKS Będzin,Środkowy,201,95,338,,https://www.plusliga.pl/players/id/1708/tour/32.html
2019-2020,Artur Ratajczak,18.09.1990,MKS Będzin,Środkowy,206,94,354,,https://www.plusliga.pl/players/id/250/tour/32.html
2019-2020,Tyler James Sanders,14.12.1991,MKS Będzin,Rozgrywający,191,81,326,,https://www.plusliga.pl/players/id/2323/tour/32.html
2019-2020,Bartosz Schmidt,03.06.1991,MKS Będzin,Środkowy,200,93,350,,https://www.plusliga.pl/players/id/323/tour/32.html
2019-2020,Maksymilian Semeniuk,21.05.2002,MKS Będzin,Przyjmujący,204,85,345,,https://www.plusliga.pl/players/id/1402/tour/32.html
2019-2020,Rafał Sobański,10.08.1991,MKS Będzin,Przyjmujący,195,93,350,,https://www.plusliga.pl/players/id/2082/tour/32.html
2019-2020,David Sossenheimer,21.06.1996,MKS Będzin,Przyjmujący,193,85,,,https://www.plusliga.pl/players/id/463/tour/32.html
2019-2020,Michał Superlak,16.11.1993,MKS Będzin,Atakujący,206,109,350,,https://www.plusliga.pl/players/id/1712/tour/32.html
2019-2020,Filip Wieczorek,05.02.2001,MKS Będzin,Przyjmujący,192,90,340,,https://www.plusliga.pl/players/id/634/tour/32.html
2019-2020,Jakub Wierciński,23.02.2001,MKS Będzin,Rozgrywający,188,78,310,,https://www.plusliga.pl/players/id/843/tour/32.html
2019-2020,Aleksander Antosiewicz,13.02.2001,PGE Skra Bełchatów,Środkowy,205,93,340,,https://www.plusliga.pl/players/id/78/tour/32.html
2019-2020,Kamil Droszyński,28.01.1997,PGE Skra Bełchatów,Rozgrywający,190,86,337,,https://www.plusliga.pl/players/id/1029/tour/32.html
2019-2020,Milad Ebadipour,17.10.1993,PGE Skra Bełchatów,Przyjmujący,196,93,348,,https://www.plusliga.pl/players/id/1745/tour/32.html
2019-2020,Dawid Filipek,21.02.2001,PGE Skra Bełchatów,Rozgrywający,190,84,323,,https://www.plusliga.pl/players/id/469/tour/32.html
2019-2020,Norbert Huber,14.08.1998,PGE Skra Bełchatów,Środkowy,207,97,352,,https://www.plusliga.pl/players/id/1848/tour/32.html
2019-2020,Milan Katić,22.10.1993,PGE Skra Bełchatów,Przyjmujący,201,99,345,,https://www.plusliga.pl/players/id/1747/tour/32.html
2019-2020,Karol Kłos,08.08.1989,PGE Skra Bełchatów,Środkowy,201,87,360,,https://www.plusliga.pl/players/id/1078/tour/32.html
2019-2020,Jakub Kochanowski,17.07.1997,PGE Skra Bełchatów,Środkowy,199,83,346,,https://www.plusliga.pl/players/id/803/tour/32.html
2019-2020,Grzegorz Łomacz,01.10.1987,PGE Skra Bełchatów,Rozgrywający,187,81,336,,https://www.plusliga.pl/players/id/678/tour/32.html
2019-2020,Robert Milczarek,28.11.1983,PGE Skra Bełchatów,Libero,188,78,340,,https://www.plusliga.pl/players/id/2109/tour/32.html
2019-2020,Piotr Orczyk,19.03.1993,PGE Skra Bełchatów,Przyjmujący,190,98,337,,https://www.plusliga.pl/players/id/2015/tour/32.html
2019-2020,Dusan Petković,27.01.1992,PGE Skra Bełchatów,Atakujący,202,86,352,,https://www.plusliga.pl/players/id/546/tour/32.html
2019-2020,Kacper Piechocki,17.12.1995,PGE Skra Bełchatów,Libero,185,75,322,,https://www.plusliga.pl/players/id/1007/tour/32.html
2019-2020,Artur Szalpuk,20.03.1995,PGE Skra Bełchatów,Przyjmujący,201,93,350,,https://www.plusliga.pl/players/id/253/tour/32.html
2019-2020,Mariusz Wlazły,04.08.1983,PGE Skra Bełchatów,Atakujący,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/32.html
