season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2017-2018,Kacper Wasilewski,04.01.1998,Cerrad Czarni Radom,Libero,191,80,315,,https://www.plusliga.pl/players/id/1015/tour/27.html
2017-2018,Dustin Watten,27.10.1986,Cerrad Czarni Radom,Libero,183,80,306,,https://www.plusliga.pl/players/id/548/tour/27.html
2017-2018,Jakub Ziobrowski,23.01.1997,Cerrad Czarni Radom,Atakujący,202,102,350,,https://www.plusliga.pl/players/id/851/tour/27.html
2017-2018,Łukasz Zugaj,27.01.1993,Cerrad Czarni Radom,Atakujący,192,99,345,,https://www.plusliga.pl/players/id/1312/tour/27.html
2017-2018,Jakub Zwiech,06.11.1996,Cerrad Czarni Radom,Środkowy,204,92,351,,https://www.plusliga.pl/players/id/853/tour/27.html
2017-2018,Wojciech Żaliński,08.01.1988,Cerrad Czarni Radom,Przyjmujący,195,100,345,,https://www.plusliga.pl/players/id/2429/tour/27.html
2017-2018,Filip Biegun,21.05.1996,Cuprum Lubin,Przyjmujący,200,90,340,,https://www.plusliga.pl/players/id/617/tour/27.html
2017-2018,Maciej Gorzkiewicz,16.02.1984,Cuprum Lubin,Rozgrywający,192,85,335,,https://www.plusliga.pl/players/id/1323/tour/27.html
2017-2018,Dawid Gunia,01.01.1987,Cuprum Lubin,Środkowy,203,101,348,,https://www.plusliga.pl/players/id/471/tour/27.html
2017-2018,Piotr Hain,26.02.1991,Cuprum Lubin,Środkowy,208,105,350,,https://www.plusliga.pl/players/id/2002/tour/27.html
2017-2018,Łukasz Kaczmarek,29.06.1994,Cuprum Lubin,Atakujący,204,103,357,,https://www.plusliga.pl/players/id/1280/tour/27.html
2017-2018,Marcin Kryś,15.01.1983,Cuprum Lubin,Libero,192,90,325,,https://www.plusliga.pl/players/id/1456/tour/27.html
2017-2018,Bartosz Makoś,01.08.1998,Cuprum Lubin,Libero,176,79,315,,https://www.plusliga.pl/players/id/316/tour/27.html
2017-2018,Michal Masny,14.08.1979,Cuprum Lubin,Rozgrywający,182,73,325,,https://www.plusliga.pl/players/id/1658/tour/27.html
2017-2018,Adam Michalski,24.12.1988,Cuprum Lubin,Środkowy,201,93,350,,https://www.plusliga.pl/players/id/13/tour/27.html
2017-2018,Adrian Patucha,25.06.1983,Cuprum Lubin,Atakujący,196,96,345,,https://www.plusliga.pl/players/id/37/tour/27.html
2017-2018,Keith Pupart,19.03.1985,Cuprum Lubin,Przyjmujący,195,91,350,,https://www.plusliga.pl/players/id/1144/tour/27.html
2017-2018,Przemysław Smoliński,27.11.1992,Cuprum Lubin,Środkowy,201,95,345,,https://www.plusliga.pl/players/id/2039/tour/27.html
2017-2018,Robert Täht,15.08.1993,Cuprum Lubin,Przyjmujący,191,82,351,,https://www.plusliga.pl/players/id/2112/tour/27.html
2017-2018,Milos Terzić,13.06.1987,Cuprum Lubin,Przyjmujący,201,93,340,,https://www.plusliga.pl/players/id/1752/tour/27.html
2017-2018,Piotr Adamski,04.12.1991,Dafi Społem Kielce,Rozgrywający,195,89,336,,https://www.plusliga.pl/players/id/1994/tour/27.html
2017-2018,Szymon Biniek,30.07.1995,Dafi Społem Kielce,Libero,188,84,320,,https://www.plusliga.pl/players/id/2229/tour/27.html
2017-2018,Mateusz Czunkiewicz,16.12.1996,Dafi Społem Kielce,Libero,185,77,331,,https://www.plusliga.pl/players/id/1584/tour/27.html
2017-2018,Tomislav Dokić,27.02.1986,Dafi Społem Kielce,Atakujący,204,90,355,,https://www.plusliga.pl/players/id/2312/tour/27.html
2017-2018,Bartosz Drewniak,30.04.1996,Dafi Społem Kielce,Rozgrywający,190,83,330,,https://www.plusliga.pl/players/id/298/tour/27.html
2017-2018,Grzegorz Duluk,21.01.1999,Dafi Społem Kielce,Libero,184,82,318,,https://www.plusliga.pl/players/id/667/tour/27.html
2017-2018,Wojciech Dyk,21.05.1998,Dafi Społem Kielce,Środkowy,202,100,345,,https://www.plusliga.pl/players/id/2404/tour/27.html
2017-2018,Łukasz Łapszyński,23.09.1993,Dafi Społem Kielce,Przyjmujący,194,98,340,,https://www.plusliga.pl/players/id/1290/tour/27.html
2017-2018,Maksim Morozau,29.05.1989,Dafi Społem Kielce,Środkowy,206,103,352,,https://www.plusliga.pl/players/id/1397/tour/27.html
2017-2018,Aleksiej Nalobin,03.10.1989,Dafi Społem Kielce,Środkowy,205,98,353,,https://www.plusliga.pl/players/id/120/tour/27.html
2017-2018,Rankingi,,Dafi Społem Kielce,,,,,,https://www.plusliga.pl/players/id/178/tour/27.html
2017-2018,Vlad Orobko,01.02.1999,Dafi Społem Kielce,Przyjmujący,190,81,348,,https://www.plusliga.pl/players/id/2354/tour/27.html
2017-2018,Maciej Pawliński,02.02.1983,Dafi Społem Kielce,Przyjmujący,193,93,340,,https://www.plusliga.pl/players/id/1343/tour/27.html
2017-2018,Mariusz Schamlewski,16.01.1991,Dafi Społem Kielce,Środkowy,199,95,365,,https://www.plusliga.pl/players/id/1516/tour/27.html
2017-2018,Przemysław Stępień,07.02.1994,Dafi Społem Kielce,Rozgrywający,185,80,333,,https://www.plusliga.pl/players/id/2041/tour/27.html
2017-2018,Michał Superlak,16.11.1993,Dafi Społem Kielce,Atakujący,206,109,350,,https://www.plusliga.pl/players/id/1712/tour/27.html
2017-2018,Jakub Szymański,25.03.1998,Dafi Społem Kielce,Przyjmujący,200,82,355,,https://www.plusliga.pl/players/id/837/tour/27.html
2017-2018,Jakub Wachnik,16.02.1993,Dafi Społem Kielce,Przyjmujący,202,109,349,,https://www.plusliga.pl/players/id/842/tour/27.html
2017-2018,Patryk Więckowski,27.03.1998,Dafi Społem Kielce,Atakujący,202,102,345,,https://www.plusliga.pl/players/id/1919/tour/27.html
2017-2018,Jacek Ziemnicki,30.05.1997,Dafi Społem Kielce,Przyjmujący,189,81,340,,https://www.plusliga.pl/players/id/771/tour/27.html
2017-2018,Justin Duff,10.05.1989,Dafi Społem Kielce,Środkowy,202,102,367,,https://www.plusliga.pl/players/id/983/tour/27.html
2017-2018,Janusz Gałązka,26.04.1987,Dafi Społem Kielce,Środkowy,199,101,345,,https://www.plusliga.pl/players/id/876/tour/27.html
2017-2018,Bartosz Gawryszewski,22.08.1985,Dafi Społem Kielce,Środkowy,202,89,248,,https://www.plusliga.pl/players/id/304/tour/27.html
2017-2018,Marcin Jaskuła,11.02.1998,Dafi Społem Kielce,Libero,180,79,315,,https://www.plusliga.pl/players/id/1445/tour/27.html
2017-2018,Adrian Kacperkiewicz,27.04.1998,Dafi Społem Kielce,Przyjmujący,193,86,340,,https://www.plusliga.pl/players/id/32/tour/27.html
2017-2018,Bartłomiej Kluth,20.12.1992,Dafi Społem Kielce,Atakujący,210,110,356,,https://www.plusliga.pl/players/id/277/tour/27.html
2017-2018,Tomasz Kowalski,12.06.1991,Dafi Społem Kielce,Rozgrywający,204,97,340,,https://www.plusliga.pl/players/id/2290/tour/27.html
2017-2018,Mateusz Malinowski,06.05.1992,Dafi Społem Kielce,Atakujący,197,99,349,,https://www.plusliga.pl/players/id/1603/tour/27.html
2017-2018,Jeffrey Menzel,31.10.1988,Dafi Społem Kielce,Przyjmujący,197,95,365,,https://www.plusliga.pl/players/id/891/tour/27.html
2017-2018,Adrian Mihułka,10.07.1989,Dafi Społem Kielce,Libero,182,81,325,,https://www.plusliga.pl/players/id/36/tour/27.html
2017-2018,Dawid Murek,24.07.1977,Dafi Społem Kielce,Libero,195,100,337,,https://www.plusliga.pl/players/id/476/tour/27.html
2017-2018,Michał Ruciak,22.08.1983,Dafi Społem Kielce,Przyjmujący,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/27.html
2017-2018,Eemi Tervaportti,26.07.1989,Dafi Społem Kielce,Rozgrywający,193,84,338,,https://www.plusliga.pl/players/id/554/tour/27.html
2017-2018,Marcin Wika,09.11.1983,Dafi Społem Kielce,Przyjmujący,194,97,340,,https://www.plusliga.pl/players/id/1471/tour/27.html
2017-2018,Karol Butryn,18.06.1993,GKS Katowice,Atakujący,193,102,320,,https://www.plusliga.pl/players/id/1071/tour/27.html
2017-2018,Maciej Fijałek,07.08.1982,GKS Katowice,Rozgrywający,186,85,315,,https://www.plusliga.pl/players/id/1322/tour/27.html
2017-2018,Tomasz Kalembka,30.06.1991,GKS Katowice,Środkowy,202,102,333,,https://www.plusliga.pl/players/id/2286/tour/27.html
2017-2018,Serhiy Kapelus,22.10.1982,GKS Katowice,Przyjmujący,191,86,345,,https://www.plusliga.pl/players/id/2165/tour/27.html
2017-2018,Emanuel Kohut,21.07.1982,GKS Katowice,Środkowy,204,101,350,,https://www.plusliga.pl/players/id/567/tour/27.html
2017-2018,Marcin Komenda,24.05.1996,GKS Katowice,Rozgrywający,198,92,345,,https://www.plusliga.pl/players/id/1453/tour/27.html
2017-2018,Bartłomiej Krulicki,15.09.1993,GKS Katowice,Środkowy,205,104,350,,https://www.plusliga.pl/players/id/278/tour/27.html
2017-2018,Bartosz Mariański,26.05.1992,GKS Katowice,Libero,187,81,315,,https://www.plusliga.pl/players/id/318/tour/27.html
2017-2018,Paweł Pietraszko,05.10.1990,GKS Katowice,Środkowy,201,96,352,,https://www.plusliga.pl/players/id/1964/tour/27.html
2017-2018,Gonzalo Quiroga,25.02.1993,GKS Katowice,Przyjmujący,192,86,345,,https://www.plusliga.pl/players/id/660/tour/27.html
2017-2018,Rafał Sobański,10.08.1991,GKS Katowice,Przyjmujący,195,93,350,,https://www.plusliga.pl/players/id/2082/tour/27.html
2017-2018,Adrian Stańczak,17.02.1987,GKS Katowice,Libero,185,83,0,,https://www.plusliga.pl/players/id/41/tour/27.html
2017-2018,Kacper Stelmach,05.05.1997,GKS Katowice,Przyjmujący,203,90,352,,https://www.plusliga.pl/players/id/1012/tour/27.html
2017-2018,Dominik Witczak,02.01.1983,GKS Katowice,Atakujący,198,105,340,,https://www.plusliga.pl/players/id/523/tour/27.html
2017-2018,Robbert Andringa,28.10.1990,Indykpol AZS Olsztyn,Przyjmujący,191,86,330,,https://www.plusliga.pl/players/id/2101/tour/27.html
2017-2018,Adrian Buchowski,30.09.1991,Indykpol AZS Olsztyn,Przyjmujący,194,94,347,,https://www.plusliga.pl/players/id/28/tour/27.html
2017-2018,Jan Hadrava,03.06.1991,Indykpol AZS Olsztyn,Atakujący,199,103,357,,https://www.plusliga.pl/players/id/858/tour/27.html
2017-2018,Mateusz Kańczok,03.06.1993,Indykpol AZS Olsztyn,Atakujący,204,96,359,,https://www.plusliga.pl/players/id/1594/tour/27.html
2017-2018,Jakub Kochanowski,17.07.1997,Indykpol AZS Olsztyn,Środkowy,199,83,346,,https://www.plusliga.pl/players/id/803/tour/27.html
2017-2018,Kamil Leliwa,09.01.1999,Indykpol AZS Olsztyn,Środkowy,197,94,334,,https://www.plusliga.pl/players/id/1040/tour/27.html
2017-2018,Łukasz Makowski,21.02.1989,Indykpol AZS Olsztyn,Rozgrywający,187,86,305,,https://www.plusliga.pl/players/id/1291/tour/27.html
2017-2018,Rafał Maluchnik,10.05.1995,Indykpol AZS Olsztyn,Rozgrywający,189,88,321,,https://www.plusliga.pl/players/id/2074/tour/27.html
2017-2018,Daniel Pliński,10.12.1978,Indykpol AZS Olsztyn,Środkowy,204,100,330,,https://www.plusliga.pl/players/id/435/tour/27.html
2017-2018,Tomas Rousseaux,31.03.1994,Indykpol AZS Olsztyn,Przyjmujący,199,90,360,,https://www.plusliga.pl/players/id/2274/tour/27.html
2017-2018,Blake Scheerhoorn,06.01.1995,Indykpol AZS Olsztyn,Przyjmujący,202,90,359,,https://www.plusliga.pl/players/id/347/tour/27.html
2017-2018,Dawid Sokołowski,06.10.2000,Indykpol AZS Olsztyn,Przyjmujący,193,91,341,,https://www.plusliga.pl/players/id/483/tour/27.html
2017-2018,Paweł Woicki,19.06.1983,Indykpol AZS Olsztyn,Rozgrywający,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/27.html
2017-2018,Jakub Zabłocki,10.04.1995,Indykpol AZS Olsztyn,Libero,180,77,324,,https://www.plusliga.pl/players/id/849/tour/27.html
2017-2018,Miłosz Zniszczoł,02.07.1986,Indykpol AZS Olsztyn,Środkowy,201,100,345,,https://www.plusliga.pl/players/id/1760/tour/27.html
2017-2018,Michał Żurek,03.06.1988,Indykpol AZS Olsztyn,Libero,181,81,320,,https://www.plusliga.pl/players/id/1725/tour/27.html
2017-2018,Damian Boruch,14.12.1989,Jastrzębski Węgiel,Środkowy,209,99,349,,https://www.plusliga.pl/players/id/400/tour/27.html
2017-2018,Patryk Czyrniański,16.03.1999,Jastrzębski Węgiel,Przyjmujący,198,98,345,,https://www.plusliga.pl/players/id/1904/tour/27.html
2017-2018,Jason Derocco,19.09.1989,Jastrzębski Węgiel,Przyjmujący,201,94,348,,https://www.plusliga.pl/players/id/887/tour/27.html
2017-2018,Marcin Ernastowicz,31.07.1997,Jastrzębski Węgiel,Przyjmujący,190,80,345,,https://www.plusliga.pl/players/id/1438/tour/27.html
2017-2018,Karol Gdowski,10.02.1999,Jastrzębski Węgiel,Libero,183,85,320,,https://www.plusliga.pl/players/id/1075/tour/27.html
2017-2018,Lukas Kampa,29.11.1986,Jastrzębski Węgiel,Rozgrywający,195,90,340,,https://www.plusliga.pl/players/id/1272/tour/27.html
2017-2018,Grzegorz Kosok,02.03.1986,Jastrzębski Węgiel,Środkowy,205,95,350,,https://www.plusliga.pl/players/id/675/tour/27.html
2017-2018,Marcin Kukulski,05.01.1999,Jastrzębski Węgiel,Rozgrywający,195,98,355,,https://www.plusliga.pl/players/id/1458/tour/27.html
2017-2018,Dardan Lushtaku,05.02.1992,Jastrzębski Węgiel,Rozgrywający,190,72,348,,https://www.plusliga.pl/players/id/444/tour/27.html
2017-2018,Maciej Muzaj,21.05.1994,Jastrzębski Węgiel,Atakujący,208,92,370,,https://www.plusliga.pl/players/id/1335/tour/27.html
2017-2018,Salvador Hidalgo Oliva,27.12.1985,Jastrzębski Węgiel,Przyjmujący,195,98,355,,https://www.plusliga.pl/players/id/2135/tour/27.html
2017-2018,Jakub Popiwczak,17.04.1996,Jastrzębski Węgiel,Libero,180,78,320,,https://www.plusliga.pl/players/id/825/tour/27.html
2017-2018,Rodrigo Quiroga,23.03.1997,Jastrzębski Węgiel,Przyjmujący,191,87,345,,https://www.plusliga.pl/players/id/2115/tour/27.html
2017-2018,Wojciech Sobala,12.05.1988,Jastrzębski Węgiel,Środkowy,207,96,355,,https://www.plusliga.pl/players/id/2421/tour/27.html
2017-2018,Patryk Strzeżek,19.11.1989,Jastrzębski Węgiel,Atakujący,202,97,350,,https://www.plusliga.pl/players/id/1913/tour/27.html
2017-2018,Wojciech Szwed,07.03.2000,Jastrzębski Węgiel,Przyjmujący,201,102,355,,https://www.plusliga.pl/players/id/2425/tour/27.html
2017-2018,Jakub Turski,06.09.1998,Jastrzębski Węgiel,Środkowy,202,94,360,,https://www.plusliga.pl/players/id/839/tour/27.html
2017-2018,Patryk Akala,12.10.1988,Łuczniczka Bydgoszcz,Środkowy,201,100,354,,https://www.plusliga.pl/players/id/1901/tour/27.html
2017-2018,Metodi Ananiev,17.02.1986,Łuczniczka Bydgoszcz,Przyjmujący,203,100,355,,https://www.plusliga.pl/players/id/1649/tour/27.html
2017-2018,Henrique Batagim,01.08.1993,Łuczniczka Bydgoszcz,Przyjmujący,196,109,340,,https://www.plusliga.pl/players/id/707/tour/27.html
2017-2018,Jakub Bednaruk,09.09.1976,Łuczniczka Bydgoszcz,Rozgrywający,188,95,320,,https://www.plusliga.pl/players/id/778/tour/27.html
2017-2018,Krzysztof Bieńkowski,19.06.1995,Łuczniczka Bydgoszcz,Rozgrywający,198,87,336,,https://www.plusliga.pl/players/id/1210/tour/27.html
2017-2018,Kacper Bobrowski,08.10.1997,Łuczniczka Bydgoszcz,Przyjmujący,190,94,330,,https://www.plusliga.pl/players/id/996/tour/27.html
2017-2018,Bartosz Filipiak,27.02.1994,Łuczniczka Bydgoszcz,Atakujący,197,95,350,,https://www.plusliga.pl/players/id/301/tour/27.html
2017-2018,Edgardo Goas,27.01.1989,Łuczniczka Bydgoszcz,Rozgrywający,196,89,330,,https://www.plusliga.pl/players/id/549/tour/27.html
2017-2018,Yevgenii Gorchaniuk,11.10.1987,Łuczniczka Bydgoszcz,Przyjmujący,200,100,357,,https://www.plusliga.pl/players/id/2438/tour/27.html
2017-2018,Paweł Gryc,09.01.1996,Łuczniczka Bydgoszcz,Atakujący,207,114,350,,https://www.plusliga.pl/players/id/1953/tour/27.html
2017-2018,Wojciech Jurkiewicz,21.06.1977,Łuczniczka Bydgoszcz,Środkowy,205,100,350,,https://www.plusliga.pl/players/id/2408/tour/27.html
2017-2018,Adam Kowalski,16.09.1994,Łuczniczka Bydgoszcz,Libero,180,75,325,,https://www.plusliga.pl/players/id/9/tour/27.html
2017-2018,Wojciech Kowalski,28.01.1998,Łuczniczka Bydgoszcz,Libero,178,70,320,,https://www.plusliga.pl/players/id/2410/tour/27.html
2017-2018,Kamil Reichel,19.09.1999,Łuczniczka Bydgoszcz,Środkowy,200,75,340,,https://www.plusliga.pl/players/id/1047/tour/27.html
2017-2018,Jakub Rohnka,10.03.1992,Łuczniczka Bydgoszcz,Przyjmujący,194,96,320,,https://www.plusliga.pl/players/id/828/tour/27.html
2017-2018,Mateusz Sacharewicz,23.10.1989,Łuczniczka Bydgoszcz,Środkowy,198,94,350,,https://www.plusliga.pl/players/id/1617/tour/27.html
2017-2018,Piotr Sieńko,08.12.1993,Łuczniczka Bydgoszcz,Rozgrywający,196,104,333,,https://www.plusliga.pl/players/id/2018/tour/27.html
2017-2018,Filip Strojny,26.12.1999,Łuczniczka Bydgoszcz,Rozgrywający,184,74,330,,https://www.plusliga.pl/players/id/630/tour/27.html
2017-2018,Michał Szalacha,15.01.1994,Łuczniczka Bydgoszcz,Środkowy,202,97,355,,https://www.plusliga.pl/players/id/1713/tour/27.html
2017-2018,Rafael Araujo Rodrigues,13.06.1991,MKS Będzin,Atakujący,207,98,348,,https://www.plusliga.pl/players/id/2059/tour/27.html
2017-2018,Jakub Burnatowski,23.02.1998,MKS Będzin,Rozgrywający,190,83,325,,https://www.plusliga.pl/players/id/782/tour/27.html
2017-2018,Rafał Faryna,28.09.1994,MKS Będzin,Atakujący,200,100,351,,https://www.plusliga.pl/players/id/2069/tour/27.html
2017-2018,Szymon Gregorowicz,07.03.1994,MKS Będzin,Libero,183,77,325,,https://www.plusliga.pl/players/id/2231/tour/27.html
2017-2018,,,MKS Będzin,,,,,,https://www.plusliga.pl/players/id/1735/tour/27.html
2017-2018,Bartłomiej Grzechnik,08.02.1993,MKS Będzin,Środkowy,200,90,344,,https://www.plusliga.pl/players/id/275/tour/27.html
