season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2007-2008,Rafał Buszek,28.04.1987,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,196,88,345,,https://www.plusliga.pl/players/id/2065/tour/8.html
2007-2008,Michał Chaberek,20.03.1987,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,194,90,340,,https://www.plusliga.pl/players/id/1663/tour/8.html
2007-2008,Pavel Chudik,19.05.1974,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,190,80,310,,https://www.plusliga.pl/players/id/1943/tour/8.html
2007-2008,Janusz Gałązka,26.04.1987,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,199,101,345,,https://www.plusliga.pl/players/id/876/tour/8.html
2007-2008,Tomasz Kowalczyk,15.03.1976,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,203,95,348,,https://www.plusliga.pl/players/id/2289/tour/8.html
2007-2008,Anton Kulikovskiy,04.03.1982,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,198,88,322,,https://www.plusliga.pl/players/id/220/tour/8.html
2007-2008,Marcin Malicki,04.04.1983,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,197,85,325,,https://www.plusliga.pl/players/id/1461/tour/8.html
2007-2008,Jakub Markiewicz,15.07.1972,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,206,104,330,,https://www.plusliga.pl/players/id/817/tour/8.html
2007-2008,Przemysław Michalczyk,19.01.1973,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,189,85,338,,https://www.plusliga.pl/players/id/2037/tour/8.html
2007-2008,Viktor Polozhevets,19.04.1980,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,195,85,335,,https://www.plusliga.pl/players/id/2350/tour/8.html
2007-2008,Jakub Radomski,16.03.1988,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,203,95,350,,https://www.plusliga.pl/players/id/827/tour/8.html
2007-2008,Radosław Rybak,25.03.1973,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,195,0,0,,https://www.plusliga.pl/players/id/2053/tour/8.html
2007-2008,Mark Siebeck,14.10.1975,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,195,90,318,,https://www.plusliga.pl/players/id/1524/tour/8.html
2007-2008,Radosław Szymczak,08.05.1982,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,186,76,300,,https://www.plusliga.pl/players/id/2056/tour/8.html
2007-2008,Damian Wojtaszek,07.09.1988,J.W. CONSTRUCTION OSRAM AZS POLITECHNIKA WARSZAWSKA,,180,79,330,,https://www.plusliga.pl/players/id/419/tour/8.html
2007-2008,Björn Andrae,14.05.1981,MLEKPOL AZS OLSZTYN,,200,90,335,,https://www.plusliga.pl/players/id/346/tour/8.html
2007-2008,Frank Dehne,13.12.1976,MLEKPOL AZS OLSZTYN,,202,93,0,,https://www.plusliga.pl/players/id/638/tour/8.html
2007-2008,Wojciech Grzyb,04.01.1981,MLEKPOL AZS OLSZTYN,,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/8.html
2007-2008,Artur Jacyszyn,04.07.1988,MLEKPOL AZS OLSZTYN,,194,82,240,,https://www.plusliga.pl/players/id/245/tour/8.html
2007-2008,Paweł Kuciński,15.03.1973,MLEKPOL AZS OLSZTYN,,193,95,306,,https://www.plusliga.pl/players/id/1956/tour/8.html
2007-2008,Marcin Kudłacik,15.03.1981,MLEKPOL AZS OLSZTYN,,200,88,317,,https://www.plusliga.pl/players/id/1457/tour/8.html
2007-2008,Richard Lambourne,06.05.1975,MLEKPOL AZS OLSZTYN,,193,87,324,,https://www.plusliga.pl/players/id/2098/tour/8.html
2007-2008,Marcin Lubiejewski,01.10.1981,MLEKPOL AZS OLSZTYN,,207,97,350,,https://www.plusliga.pl/players/id/1460/tour/8.html
2007-2008,Marcin Możdżonek,09.02.1985,MLEKPOL AZS OLSZTYN,,211,104,360,,https://www.plusliga.pl/players/id/1463/tour/8.html
2007-2008,Grzegorz Pietkiewicz,11.03.1983,MLEKPOL AZS OLSZTYN,,189,71,315,,https://www.plusliga.pl/players/id/683/tour/8.html
2007-2008,Michał Ruciak,22.08.1983,MLEKPOL AZS OLSZTYN,,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/8.html
2007-2008,Paweł Siezieniewski,27.12.1981,MLEKPOL AZS OLSZTYN,,199,93,345,,https://www.plusliga.pl/players/id/1967/tour/8.html
2007-2008,Tomasz Stańczuk,01.09.1988,MLEKPOL AZS OLSZTYN,,203,88,345,,https://www.plusliga.pl/players/id/2307/tour/8.html
2007-2008,Łukasz Szablewski,05.10.1988,MLEKPOL AZS OLSZTYN,,204,98,335,,https://www.plusliga.pl/players/id/1304/tour/8.html
2007-2008,Grzegorz Szymański,12.07.1978,MLEKPOL AZS OLSZTYN,,202,94,345,,https://www.plusliga.pl/players/id/686/tour/8.html
2007-2008,Cem Tanik Sinan,18.06.1980,MLEKPOL AZS OLSZTYN,,198,92,328,,https://www.plusliga.pl/players/id/381/tour/8.html
2007-2008,Marek Wawrzyniak,15.01.1987,MLEKPOL AZS OLSZTYN,,196,92,340,,https://www.plusliga.pl/players/id/1486/tour/8.html
2007-2008,Paweł Zagumny,18.10.1977,MLEKPOL AZS OLSZTYN,,200,90,330,,https://www.plusliga.pl/players/id/1976/tour/8.html
2007-2008,Stephane Antiga,03.02.1976,PGE SKRA BEŁCHATÓW,,200,100,344,,https://www.plusliga.pl/players/id/2215/tour/8.html
2007-2008,Rankingi,,PGE SKRA BEŁCHATÓW,,,,,,https://www.plusliga.pl/players/id/1661/tour/8.html
2007-2008,Alex Damiao,01.01.1970,PGE SKRA BEŁCHATÓW,,208,105,335,,https://www.plusliga.pl/players/id/124/tour/8.html
2007-2008,Maciej Dobrowolski,19.03.1977,PGE SKRA BEŁCHATÓW,,190,86,326,,https://www.plusliga.pl/players/id/1320/tour/8.html
2007-2008,Piotr Gruszka,08.03.1977,PGE SKRA BEŁCHATÓW,,206,109,354,,https://www.plusliga.pl/players/id/2001/tour/8.html
2007-2008,Janne Heikkinen,11.04.1976,PGE SKRA BEŁCHATÓW,,204,106,351,,https://www.plusliga.pl/players/id/874/tour/8.html
2007-2008,Daniel Lewis,03.04.1976,PGE SKRA BEŁCHATÓW,,189,90,340,,https://www.plusliga.pl/players/id/429/tour/8.html
2007-2008,Paweł Maciejewicz,29.01.1980,PGE SKRA BEŁCHATÓW,,0,0,0,,https://www.plusliga.pl/players/id/1958/tour/8.html
2007-2008,Robert Milczarek,28.11.1983,PGE SKRA BEŁCHATÓW,,188,78,340,,https://www.plusliga.pl/players/id/2109/tour/8.html
2007-2008,Bartłomiej Neroj,22.11.1984,PGE SKRA BEŁCHATÓW,,200,98,338,,https://www.plusliga.pl/players/id/283/tour/8.html
2007-2008,Daniel Pliński,10.12.1978,PGE SKRA BEŁCHATÓW,,204,100,330,,https://www.plusliga.pl/players/id/435/tour/8.html
2007-2008,Mikołaj Sarnecki,29.07.1987,PGE SKRA BEŁCHATÓW,,0,0,0,,https://www.plusliga.pl/players/id/1739/tour/8.html
2007-2008,Krzysztof Stelmach,11.11.1967,PGE SKRA BEŁCHATÓW,Przyjmujący,198,96,320,,https://www.plusliga.pl/players/id/1232/tour/8.html
2007-2008,Dominik Witczak,02.01.1983,PGE SKRA BEŁCHATÓW,,198,105,340,,https://www.plusliga.pl/players/id/523/tour/8.html
2007-2008,Mariusz Wlazły,04.08.1983,PGE SKRA BEŁCHATÓW,,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/8.html
2007-2008,Radosław Wnuk,25.09.1978,PGE SKRA BEŁCHATÓW,,207,104,345,,https://www.plusliga.pl/players/id/2057/tour/8.html
2007-2008,Geir Eithun,11.12.1979,PŁOMIEŃ SA SOSNOWIEC,,199,92,330,,https://www.plusliga.pl/players/id/653/tour/8.html
2007-2008,Marcin Grygiel,09.10.1978,PŁOMIEŃ SA SOSNOWIEC,,199,92,345,,https://www.plusliga.pl/players/id/1440/tour/8.html
2007-2008,Łukasz Jurkojć,12.08.1984,PŁOMIEŃ SA SOSNOWIEC,,187,82,320,,https://www.plusliga.pl/players/id/1279/tour/8.html
2007-2008,Wojciech Kaźmierczak,11.06.1982,PŁOMIEŃ SA SOSNOWIEC,,198,96,333,,https://www.plusliga.pl/players/id/2409/tour/8.html
2007-2008,Grzegorz Kosok,02.03.1986,PŁOMIEŃ SA SOSNOWIEC,,205,95,350,,https://www.plusliga.pl/players/id/675/tour/8.html
2007-2008,Alexander Kraynov,27.07.1979,PŁOMIEŃ SA SOSNOWIEC,,198,88,325,,https://www.plusliga.pl/players/id/127/tour/8.html
2007-2008,Mariusz Kuczko,23.01.1975,PŁOMIEŃ SA SOSNOWIEC,,197,98,333,,https://www.plusliga.pl/players/id/1512/tour/8.html
2007-2008,Rafał Legień,24.10.1969,PŁOMIEŃ SA SOSNOWIEC,,190,86,300,,https://www.plusliga.pl/players/id/2073/tour/8.html
2007-2008,Jakub Łomacz,14.03.1982,PŁOMIEŃ SA SOSNOWIEC,,187,82,316,,https://www.plusliga.pl/players/id/813/tour/8.html
2007-2008,Profil,,PŁOMIEŃ SA SOSNOWIEC,,,,,,https://www.plusliga.pl/players/id/1658/tour/8.html
2007-2008,Krzysztof Niedziela,11.06.1978,PŁOMIEŃ SA SOSNOWIEC,,194,87,320,,https://www.plusliga.pl/players/id/1225/tour/8.html
2007-2008,Paweł Pietkiewicz,01.01.1986,PŁOMIEŃ SA SOSNOWIEC,,190,0,332,,https://www.plusliga.pl/players/id/1963/tour/8.html
2007-2008,Adrian Stańczak,17.02.1987,PŁOMIEŃ SA SOSNOWIEC,,185,83,0,,https://www.plusliga.pl/players/id/41/tour/8.html
2007-2008,Brook Billings,30.04.1980,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,196,95,331,,https://www.plusliga.pl/players/id/370/tour/8.html
2007-2008,Phillip Eatherton,02.01.1974,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,207,101,335,,https://www.plusliga.pl/players/id/1989/tour/8.html
2007-2008,Piotr Gacek,16.09.1978,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,185,80,0,,https://www.plusliga.pl/players/id/2000/tour/8.html
2007-2008,Krzysztof Gierczyński,23.01.1976,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,193,87,335,,https://www.plusliga.pl/players/id/1212/tour/8.html
2007-2008,Wojciech Gradowski,14.11.1980,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,191,91,335,,https://www.plusliga.pl/players/id/2406/tour/8.html
2007-2008,Bartosz Janeczek,12.07.1987,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,198,88,355,,https://www.plusliga.pl/players/id/306/tour/8.html
2007-2008,Piotr Nowakowski,18.12.1987,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,205,101,360,,https://www.plusliga.pl/players/id/2014/tour/8.html
2007-2008,Andrzej Stelmach,15.08.1972,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,200,97,336,,https://www.plusliga.pl/players/id/181/tour/8.html
2007-2008,Robert Szczerbaniuk,29.05.1977,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,199,90,350,,https://www.plusliga.pl/players/id/2111/tour/8.html
2007-2008,Krzysztof Wierzbowski,18.07.1988,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,197,88,340,,https://www.plusliga.pl/players/id/1235/tour/8.html
2007-2008,Marcin Wika,09.11.1983,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,194,97,340,,https://www.plusliga.pl/players/id/1471/tour/8.html
2007-2008,Paweł Woicki,19.06.1983,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/8.html
2007-2008,Andrzej Wrona,27.12.1988,WKRĘT - MET DOMEX AZS CZĘSTOCHOWA,,206,96,366,,https://www.plusliga.pl/players/id/183/tour/8.html
2007-2008,Eugen Bakumovski,11.10.1980,ZAK SA KĘDZIERZYN-KOŹLE,,193,93,325,,https://www.plusliga.pl/players/id/578/tour/8.html
2007-2008,Damian Domonik,01.07.1985,ZAK SA KĘDZIERZYN-KOŹLE,,205,105,355,,https://www.plusliga.pl/players/id/406/tour/8.html
2007-2008,Jakub Jarosz,10.02.1987,ZAK SA KĘDZIERZYN-KOŹLE,,197,90,355,,https://www.plusliga.pl/players/id/798/tour/8.html
2007-2008,Bartosz Kurek,29.08.1988,ZAK SA KĘDZIERZYN-KOŹLE,,205,100,375,,https://www.plusliga.pl/players/id/313/tour/8.html
2007-2008,Konrad Małecki,06.01.1979,ZAK SA KĘDZIERZYN-KOŹLE,,200,94,345,,https://www.plusliga.pl/players/id/1189/tour/8.html
2007-2008,Marcin Mierzejewski,04.01.1982,ZAK SA KĘDZIERZYN-KOŹLE,,0,0,0,,https://www.plusliga.pl/players/id/1462/tour/8.html
2007-2008,Jakub Novotny,20.04.1979,ZAK SA KĘDZIERZYN-KOŹLE,,196,87,345,,https://www.plusliga.pl/players/id/819/tour/8.html
2007-2008,,,ZAK SA KĘDZIERZYN-KOŹLE,,,,,,https://www.plusliga.pl/players/id/1464/tour/8.html
2007-2008,Adrian Patucha,25.06.1983,ZAK SA KĘDZIERZYN-KOŹLE,,196,96,345,,https://www.plusliga.pl/players/id/37/tour/8.html
2007-2008,Grzegorz Pilarz,12.02.1980,ZAK SA KĘDZIERZYN-KOŹLE,,188,80,320,,https://www.plusliga.pl/players/id/684/tour/8.html
2007-2008,Jakub Prochera,02.11.1988,ZAK SA KĘDZIERZYN-KOŹLE,,196,88,315,,https://www.plusliga.pl/players/id/826/tour/8.html
2007-2008,Sławomir Szczygieł,02.06.1978,ZAK SA KĘDZIERZYN-KOŹLE,,202,101,340,,https://www.plusliga.pl/players/id/2194/tour/8.html
2007-2008,Grzegorz Wójtowicz,26.06.1989,ZAK SA KĘDZIERZYN-KOŹLE,,190,80,330,,https://www.plusliga.pl/players/id/689/tour/8.html
2007-2008,Łukasz Żygadło,02.08.1979,ZAK SA KĘDZIERZYN-KOŹLE,,201,90,360,,https://www.plusliga.pl/players/id/1313/tour/8.html
