season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2003-2004,Krzysztof Gierczyński,23.01.1976,PAMAPOL AZS CZĘSTOCHOWA,,193,87,335,,https://www.plusliga.pl/players/id/1212/tour/4.html
2003-2004,Arkadiusz Gołaś,10.05.1981,PAMAPOL AZS CZĘSTOCHOWA,Środkowy,201,83,338,,https://www.plusliga.pl/players/id/227/tour/4.html
2003-2004,Wojciech Jurkiewicz,21.06.1977,PAMAPOL AZS CZĘSTOCHOWA,,205,100,350,,https://www.plusliga.pl/players/id/2408/tour/4.html
2003-2004,Grzegorz Kokociński,18.09.1981,PAMAPOL AZS CZĘSTOCHOWA,,196,90,340,,https://www.plusliga.pl/players/id/672/tour/4.html
2003-2004,Maciej Kordysz,02.08.1985,PAMAPOL AZS CZĘSTOCHOWA,,195,94,340,,https://www.plusliga.pl/players/id/1326/tour/4.html
2003-2004,Marcin Kryś,15.01.1983,PAMAPOL AZS CZĘSTOCHOWA,,192,90,325,,https://www.plusliga.pl/players/id/1456/tour/4.html
2003-2004,Jakub Oczko,27.12.1981,PAMAPOL AZS CZĘSTOCHOWA,,193,88,333,,https://www.plusliga.pl/players/id/822/tour/4.html
2003-2004,Radosław Panas,11.05.1970,PAMAPOL AZS CZĘSTOCHOWA,,195,86,0,,https://www.plusliga.pl/players/id/2051/tour/4.html
2003-2004,Andrzej Szewiński,20.02.1970,PAMAPOL AZS CZĘSTOCHOWA,,198,97,319,,https://www.plusliga.pl/players/id/182/tour/4.html
2003-2004,Grzegorz Szymański,12.07.1978,PAMAPOL AZS CZĘSTOCHOWA,,202,94,345,,https://www.plusliga.pl/players/id/686/tour/4.html
2003-2004,Michał Winiarski,28.09.1983,PAMAPOL AZS CZĘSTOCHOWA,,200,82,345,,https://www.plusliga.pl/players/id/1720/tour/4.html
2003-2004,Paweł Woicki,19.06.1983,PAMAPOL AZS CZĘSTOCHOWA,,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/4.html
2003-2004,Wojciech Grzyb,04.01.1981,PZU AZS OLSZTYN,,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/4.html
2003-2004,Łukasz Kadziewicz,20.09.1980,PZU AZS OLSZTYN,,206,0,350,,https://www.plusliga.pl/players/id/1282/tour/4.html
2003-2004,Tomasz Kowalczyk,15.03.1976,PZU AZS OLSZTYN,,203,95,348,,https://www.plusliga.pl/players/id/2289/tour/4.html
2003-2004,Paweł Kuciński,15.03.1973,PZU AZS OLSZTYN,,193,95,306,,https://www.plusliga.pl/players/id/1956/tour/4.html
2003-2004,Adam Kurian,07.10.1982,PZU AZS OLSZTYN,,202,90,321,,https://www.plusliga.pl/players/id/11/tour/4.html
2003-2004,Paweł Papke,13.02.1977,PZU AZS OLSZTYN,,196,100,345,,https://www.plusliga.pl/players/id/1962/tour/4.html
2003-2004,Piotr Poskrobko,07.07.1973,PZU AZS OLSZTYN,,194,88,316,,https://www.plusliga.pl/players/id/2017/tour/4.html
2003-2004,Mark Siebeck,14.10.1975,PZU AZS OLSZTYN,,195,90,318,,https://www.plusliga.pl/players/id/1524/tour/4.html
2003-2004,Mariusz Sordyl,27.11.1969,PZU AZS OLSZTYN,,200,105,305,,https://www.plusliga.pl/players/id/1517/tour/4.html
2003-2004,Mariusz Szyszko,08.03.1969,PZU AZS OLSZTYN,,186,95,300,,https://www.plusliga.pl/players/id/1519/tour/4.html
2003-2004,Krzysztof Śmigiel,06.05.1974,PZU AZS OLSZTYN,,197,94,324,,https://www.plusliga.pl/players/id/1234/tour/4.html
2003-2004,Paweł Zagumny,18.10.1977,PZU AZS OLSZTYN,,200,90,330,,https://www.plusliga.pl/players/id/1976/tour/4.html
