season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2014-2015,Wojciech Żaliński,08.01.1988,Cerrad Czarni Radom,Przyjmujący,195,100,345,,https://www.plusliga.pl/players/id/2429/tour/21.html
2014-2015,Ivan Borovnjak,04.07.1988,Cuprum Lubin,Przyjmujący,202,91,355,,https://www.plusliga.pl/players/id/750/tour/21.html
2014-2015,Maciej Gorzkiewicz,16.02.1984,Cuprum Lubin,Rozgrywający,192,85,335,,https://www.plusliga.pl/players/id/1323/tour/21.html
2014-2015,Marcel Gromadowski,19.12.1985,Cuprum Lubin,Atakujący,203,105,350,,https://www.plusliga.pl/players/id/1426/tour/21.html
2014-2015,Łukasz Kadziewicz,20.09.1980,Cuprum Lubin,Środkowy,206,0,350,,https://www.plusliga.pl/players/id/1282/tour/21.html
2014-2015,Marcin Kryś,15.01.1983,Cuprum Lubin,Libero,192,90,325,,https://www.plusliga.pl/players/id/1456/tour/21.html
2014-2015,Łukasz Łapszyński,23.09.1993,Cuprum Lubin,Przyjmujący,194,98,340,,https://www.plusliga.pl/players/id/1290/tour/21.html
2014-2015,Grzegorz Łomacz,01.10.1987,Cuprum Lubin,Rozgrywający,187,81,336,,https://www.plusliga.pl/players/id/678/tour/21.html
2014-2015,Adam Michalski,24.12.1988,Cuprum Lubin,Środkowy,201,93,350,,https://www.plusliga.pl/players/id/13/tour/21.html
2014-2015,Dmytro Pashytskyy,29.11.1987,Cuprum Lubin,Środkowy,205,100,354,,https://www.plusliga.pl/players/id/511/tour/21.html
2014-2015,Szymon Romać,01.10.1992,Cuprum Lubin,Przyjmujący,196,99,350,,https://www.plusliga.pl/players/id/2241/tour/21.html
2014-2015,Paweł Rusek,21.01.1983,Cuprum Lubin,Libero,183,76,315,,https://www.plusliga.pl/players/id/1966/tour/21.html
2014-2015,Paweł Siezieniewski,27.12.1981,Cuprum Lubin,Przyjmujący,199,93,345,,https://www.plusliga.pl/players/id/1967/tour/21.html
2014-2015,Jeroen Trommel,01.08.1980,Cuprum Lubin,Przyjmujący,194,93,340,,https://www.plusliga.pl/players/id/895/tour/21.html
2014-2015,Mateusz Bieniek,05.04.1994,Effector Kielce,Środkowy,208,98,351,,https://www.plusliga.pl/players/id/1579/tour/21.html
2014-2015,Adrian Buchowski,30.09.1991,Effector Kielce,Przyjmujący,194,94,347,,https://www.plusliga.pl/players/id/28/tour/21.html
2014-2015,Bartosz Dzierżyński,13.11.1996,Effector Kielce,Libero,184,82,315,,https://www.plusliga.pl/players/id/299/tour/21.html
2014-2015,Marcin Janusz,31.07.1994,Effector Kielce,Rozgrywający,195,93,326,,https://www.plusliga.pl/players/id/1443/tour/21.html
2014-2015,Sławomir Jungiewicz,21.06.1989,Effector Kielce,Atakujący,196,95,360,,https://www.plusliga.pl/players/id/2189/tour/21.html
2014-2015,Bartosz Kaczmarek,17.01.1991,Effector Kielce,Libero,184,89,325,,https://www.plusliga.pl/players/id/308/tour/21.html
2014-2015,Bartosz Krzysiek,19.02.1990,Effector Kielce,Atakujący,207,98,361,,https://www.plusliga.pl/players/id/312/tour/21.html
2014-2015,Humberto Machacon,05.10.1998,Effector Kielce,Przyjmujący,0,0,0,,https://www.plusliga.pl/players/id/719/tour/21.html
2014-2015,Jędrzej Maćkowiak,17.10.1992,Effector Kielce,Środkowy,198,90,345,,https://www.plusliga.pl/players/id/906/tour/21.html
2014-2015,Arvydas Miselkis,17.09.1987,Effector Kielce,Atakujący,200,90,355,,https://www.plusliga.pl/players/id/257/tour/21.html
2014-2015,Grzegorz Pająk,01.01.1987,Effector Kielce,Rozgrywający,196,94,349,,https://www.plusliga.pl/players/id/682/tour/21.html
2014-2015,Rozalin Penchev,11.12.1994,Effector Kielce,Przyjmujący,197,80,341,,https://www.plusliga.pl/players/id/2128/tour/21.html
2014-2015,Adam Sobota,29.02.1996,Effector Kielce,Przyjmujący,193,69,336,,https://www.plusliga.pl/players/id/19/tour/21.html
2014-2015,Adrian Staszewski,31.05.1990,Effector Kielce,Przyjmujący,196,102,340,,https://www.plusliga.pl/players/id/42/tour/21.html
2014-2015,Bartosz Sufa,11.08.1987,Effector Kielce,Libero,186,85,325,,https://www.plusliga.pl/players/id/326/tour/21.html
2014-2015,Andreas Takvam,04.06.1993,Effector Kielce,Środkowy,205,106,365,,https://www.plusliga.pl/players/id/169/tour/21.html
2014-2015,Mariusz Wacek,03.02.1995,Effector Kielce,Środkowy,200,87,344,,https://www.plusliga.pl/players/id/1520/tour/21.html
2014-2015,Paweł Adamajtis,30.08.1990,Indykpol AZS Olsztyn,Atakujący,199,91,360,,https://www.plusliga.pl/players/id/1947/tour/21.html
2014-2015,Bartosz Bednorz,25.07.1994,Indykpol AZS Olsztyn,Przyjmujący,201,93,360,,https://www.plusliga.pl/players/id/293/tour/21.html
2014-2015,Jakub Bik,17.02.1992,Indykpol AZS Olsztyn,Libero,183,76,310,,https://www.plusliga.pl/players/id/779/tour/21.html
2014-2015,Levi Cabral,16.05.1989,Indykpol AZS Olsztyn,Przyjmujący,198,87,345,,https://www.plusliga.pl/players/id/1256/tour/21.html
2014-2015,Maciej Dobrowolski,19.03.1977,Indykpol AZS Olsztyn,Rozgrywający,190,86,326,,https://www.plusliga.pl/players/id/1320/tour/21.html
2014-2015,Krzysztof Gulak,29.08.1996,Indykpol AZS Olsztyn,Przyjmujący,196,90,341,,https://www.plusliga.pl/players/id/1214/tour/21.html
2014-2015,Piotr Hain,26.02.1991,Indykpol AZS Olsztyn,Środkowy,208,105,350,,https://www.plusliga.pl/players/id/2002/tour/21.html
2014-2015,Piotr Łuka,09.06.1980,Indykpol AZS Olsztyn,Przyjmujący,0,0,0,,https://www.plusliga.pl/players/id/2009/tour/21.html
2014-2015,Frantisek Ogurcak,24.04.1984,Indykpol AZS Olsztyn,Przyjmujący,198,95,348,,https://www.plusliga.pl/players/id/639/tour/21.html
2014-2015,Michał Potera,06.03.1988,Indykpol AZS Olsztyn,Libero,183,79,310,,https://www.plusliga.pl/players/id/1707/tour/21.html
2014-2015,Grzegorz Szymański,12.07.1978,Indykpol AZS Olsztyn,Atakujący,202,94,345,,https://www.plusliga.pl/players/id/686/tour/21.html
2014-2015,Maciej Zajder,31.01.1988,Indykpol AZS Olsztyn,Środkowy,202,100,345,,https://www.plusliga.pl/players/id/1355/tour/21.html
2014-2015,Juraj Zatko,05.06.1987,Indykpol AZS Olsztyn,Rozgrywający,190,87,330,,https://www.plusliga.pl/players/id/981/tour/21.html
2014-2015,Miłosz Zniszczoł,02.07.1986,Indykpol AZS Olsztyn,Środkowy,201,100,345,,https://www.plusliga.pl/players/id/1760/tour/21.html
2014-2015,Zbigniew Bartman,04.05.1987,JASTRZĘBSKI WĘGIEL,Przyjmujący,198,97,363,,https://www.plusliga.pl/players/id/2446/tour/21.html
2014-2015,Patryk Czarnowski,01.11.1985,JASTRZĘBSKI WĘGIEL,Środkowy,204,98,365,,https://www.plusliga.pl/players/id/1903/tour/21.html
2014-2015,Dmytro Filippov,04.12.1990,JASTRZĘBSKI WĘGIEL,Rozgrywający,198,88,340,,https://www.plusliga.pl/players/id/509/tour/21.html
2014-2015,Konrad Formela,08.03.1995,JASTRZĘBSKI WĘGIEL,Przyjmujący,194,86,345,,https://www.plusliga.pl/players/id/1184/tour/21.html
2014-2015,Krzysztof Gierczyński,23.01.1976,JASTRZĘBSKI WĘGIEL,Przyjmujący,193,87,335,,https://www.plusliga.pl/players/id/1212/tour/21.html
2014-2015,Radosław Gil,25.01.1997,JASTRZĘBSKI WĘGIEL,Rozgrywający,191,82,335,,https://www.plusliga.pl/players/id/2046/tour/21.html
2014-2015,Denys Kaliberda,24.06.1990,JASTRZĘBSKI WĘGIEL,Przyjmujący,193,90,345,,https://www.plusliga.pl/players/id/498/tour/21.html
2014-2015,Mateusz Kańczok,03.06.1993,JASTRZĘBSKI WĘGIEL,Środkowy,204,96,359,,https://www.plusliga.pl/players/id/1594/tour/21.html
2014-2015,Grzegorz Kosok,02.03.1986,JASTRZĘBSKI WĘGIEL,Środkowy,205,95,350,,https://www.plusliga.pl/players/id/675/tour/21.html
2014-2015,Michał Łasko,11.03.1981,JASTRZĘBSKI WĘGIEL,Atakujący,202,98,365,,https://www.plusliga.pl/players/id/1694/tour/21.html
2014-2015,Mateusz Malinowski,06.05.1992,JASTRZĘBSKI WĘGIEL,Atakujący,197,99,349,,https://www.plusliga.pl/players/id/1603/tour/21.html
2014-2015,Michal Masny,14.08.1979,JASTRZĘBSKI WĘGIEL,Rozgrywający,182,73,325,,https://www.plusliga.pl/players/id/1658/tour/21.html
2014-2015,Alen Pajenk,23.04.1986,JASTRZĘBSKI WĘGIEL,Środkowy,203,94,352,,https://www.plusliga.pl/players/id/121/tour/21.html
2014-2015,Jakub Popiwczak,17.04.1996,JASTRZĘBSKI WĘGIEL,Libero,180,78,320,,https://www.plusliga.pl/players/id/825/tour/21.html
2014-2015,Guillaume Quesque,29.04.1989,JASTRZĘBSKI WĘGIEL,Przyjmujący,203,92,345,,https://www.plusliga.pl/players/id/691/tour/21.html
2014-2015,Damian Wojtaszek,07.09.1988,JASTRZĘBSKI WĘGIEL,Libero,180,79,330,,https://www.plusliga.pl/players/id/419/tour/21.html
2014-2015,Łukasz Wysocki,12.01.1996,JASTRZĘBSKI WĘGIEL,Środkowy,198,84,340,,https://www.plusliga.pl/players/id/1310/tour/21.html
2014-2015,Mateusz Czunkiewicz,16.12.1996,LOTOS Trefl Gdańsk,Libero,185,77,331,,https://www.plusliga.pl/players/id/1584/tour/21.html
2014-2015,Igor Dobiszewski,06.03.1995,LOTOS Trefl Gdańsk,Przyjmujący,195,83,342,,https://www.plusliga.pl/players/id/724/tour/21.html
2014-2015,Marco Falaschi,18.09.1987,LOTOS Trefl Gdańsk,Rozgrywający,187,73,325,,https://www.plusliga.pl/players/id/1473/tour/21.html
2014-2015,Piotr Gacek,16.09.1978,LOTOS Trefl Gdańsk,Libero,185,80,0,,https://www.plusliga.pl/players/id/2000/tour/21.html
2014-2015,Bartosz Gawryszewski,22.08.1985,LOTOS Trefl Gdańsk,Środkowy,202,89,248,,https://www.plusliga.pl/players/id/304/tour/21.html
2014-2015,Wojciech Grzyb,04.01.1981,LOTOS Trefl Gdańsk,Środkowy,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/21.html
2014-2015,Mateusz Linda,09.09.1996,LOTOS Trefl Gdańsk,Atakujący,196,96,340,,https://www.plusliga.pl/players/id/1600/tour/21.html
2014-2015,Moustapha M'Baye,18.09.1992,LOTOS Trefl Gdańsk,Środkowy,198,92,360,,https://www.plusliga.pl/players/id/1787/tour/21.html
2014-2015,Mateusz Mika,21.01.1991,LOTOS Trefl Gdańsk,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/21.html
2014-2015,Artur Ratajczak,18.09.1990,LOTOS Trefl Gdańsk,Środkowy,206,94,354,,https://www.plusliga.pl/players/id/250/tour/21.html
2014-2015,Damian Schulz,26.02.1990,LOTOS Trefl Gdańsk,Atakujący,208,95,355,,https://www.plusliga.pl/players/id/413/tour/21.html
2014-2015,Sebastian Schwarz,02.10.1985,LOTOS Trefl Gdańsk,Przyjmujący,197,96,350,,https://www.plusliga.pl/players/id/2158/tour/21.html
2014-2015,Mikołaj Skotarek,06.05.1995,LOTOS Trefl Gdańsk,Przyjmujący,198,86,343,,https://www.plusliga.pl/players/id/1741/tour/21.html
2014-2015,Przemysław Stępień,07.02.1994,LOTOS Trefl Gdańsk,Rozgrywający,185,80,333,,https://www.plusliga.pl/players/id/2041/tour/21.html
2014-2015,Sławomir Stolc,23.01.1993,LOTOS Trefl Gdańsk,Przyjmujący,197,97,343,,https://www.plusliga.pl/players/id/2193/tour/21.html
2014-2015,Jan Tomczak,05.09.1996,LOTOS Trefl Gdańsk,Rozgrywający,188,75,330,,https://www.plusliga.pl/players/id/867/tour/21.html
2014-2015,Murphy Troy,31.05.1989,LOTOS Trefl Gdańsk,Atakujący,202,99,360,,https://www.plusliga.pl/players/id/1790/tour/21.html
2014-2015,Krzysztof Wierzbowski,18.07.1988,LOTOS Trefl Gdańsk,Przyjmujący,197,88,340,,https://www.plusliga.pl/players/id/1235/tour/21.html
2014-2015,Mariusz Gaca,20.01.1984,MKS BANIMEX BĘDZIN,Środkowy,200,96,342,,https://www.plusliga.pl/players/id/1509/tour/21.html
2014-2015,Miłosz Hebda,11.03.1991,MKS BANIMEX BĘDZIN,Przyjmujący,206,89,350,,https://www.plusliga.pl/players/id/1756/tour/21.html
2014-2015,Adrian Hunek,28.10.1985,MKS BANIMEX BĘDZIN,Środkowy,202,95,345,,https://www.plusliga.pl/players/id/31/tour/21.html
2014-2015,Tomasz Kowalski,12.06.1991,MKS BANIMEX BĘDZIN,Rozgrywający,204,97,340,,https://www.plusliga.pl/players/id/2290/tour/21.html
2014-2015,Marcin Mierzejewski,04.01.1982,MKS BANIMEX BĘDZIN,Libero,0,0,0,,https://www.plusliga.pl/players/id/1462/tour/21.html
2014-2015,Robert Milczarek,28.11.1983,MKS BANIMEX BĘDZIN,Libero,188,78,340,,https://www.plusliga.pl/players/id/2109/tour/21.html
2014-2015,Jakub Oczko,27.12.1981,MKS BANIMEX BĘDZIN,Rozgrywający,193,88,333,,https://www.plusliga.pl/players/id/822/tour/21.html
2014-2015,Maciej Pawliński,02.02.1983,MKS BANIMEX BĘDZIN,Przyjmujący,193,93,340,,https://www.plusliga.pl/players/id/1343/tour/21.html
2014-2015,Mikołaj Sarnecki,29.07.1987,MKS BANIMEX BĘDZIN,Atakujący,0,0,0,,https://www.plusliga.pl/players/id/1739/tour/21.html
2014-2015,Tomasz Tomczyk,24.05.1986,MKS BANIMEX BĘDZIN,Atakujący,0,0,0,,https://www.plusliga.pl/players/id/2310/tour/21.html
2014-2015,Sebastian Warda,18.01.1989,MKS BANIMEX BĘDZIN,Środkowy,204,104,355,,https://www.plusliga.pl/players/id/2163/tour/21.html
2014-2015,Grzegorz Wójtowicz,26.06.1989,MKS BANIMEX BĘDZIN,Przyjmujący,190,80,330,,https://www.plusliga.pl/players/id/689/tour/21.html
2014-2015,Michał Żuk,04.07.1985,MKS BANIMEX BĘDZIN,Przyjmujący,196,91,340,,https://www.plusliga.pl/players/id/1724/tour/21.html
2014-2015,Piotr Badura,20.02.1995,PGE Skra Bełchatów,Środkowy,206,95,355,,https://www.plusliga.pl/players/id/1995/tour/21.html
2014-2015,Aleksa Brdovic,29.07.1993,PGE Skra Bełchatów,Rozgrywający,204,90,355,,https://www.plusliga.pl/players/id/76/tour/21.html
2014-2015,Facundo Conte,25.08.1989,PGE Skra Bełchatów,Przyjmujący,197,98,355,,https://www.plusliga.pl/players/id/606/tour/21.html
2014-2015,Karol Kłos,08.08.1989,PGE Skra Bełchatów,Środkowy,201,87,360,,https://www.plusliga.pl/players/id/1078/tour/21.html
2014-2015,Srećko Lisinac,17.05.1992,PGE Skra Bełchatów,Środkowy,205,96,360,,https://www.plusliga.pl/players/id/2203/tour/21.html
2014-2015,Nicolas Marechal,04.03.1987,PGE Skra Bełchatów,Przyjmujący,198,94,335,,https://www.plusliga.pl/players/id/1824/tour/21.html
2014-2015,Maciej Muzaj,21.05.1994,PGE Skra Bełchatów,Atakujący,208,92,370,,https://www.plusliga.pl/players/id/1335/tour/21.html
2014-2015,Kacper Piechocki,17.12.1995,PGE Skra Bełchatów,Libero,185,75,322,,https://www.plusliga.pl/players/id/1007/tour/21.html
2014-2015,Ferdinand Tille,08.12.1988,PGE Skra Bełchatów,Libero,185,75,338,,https://www.plusliga.pl/players/id/614/tour/21.html
