season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2002-2003,Damian Dacewicz,28.09.1974,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,209,100,335,,https://www.plusliga.pl/players/id/403/tour/3.html
2002-2003,Krzysztof Gierczyński,23.01.1976,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,193,87,335,,https://www.plusliga.pl/players/id/1212/tour/3.html
2002-2003,Arkadiusz Gołaś,10.05.1981,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,201,83,338,,https://www.plusliga.pl/players/id/227/tour/3.html
2002-2003,Krzysztof Ignaczak,15.05.1978,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,188,86,336,,https://www.plusliga.pl/players/id/1216/tour/3.html
2002-2003,Grzegorz Kokociński,18.09.1981,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,196,90,340,,https://www.plusliga.pl/players/id/672/tour/3.html
2002-2003,Jakub Oczko,27.12.1981,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,193,88,333,,https://www.plusliga.pl/players/id/822/tour/3.html
2002-2003,Radosław Panas,11.05.1970,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,195,86,0,,https://www.plusliga.pl/players/id/2051/tour/3.html
2002-2003,Andrzej Stelmach,15.08.1972,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,200,97,336,,https://www.plusliga.pl/players/id/181/tour/3.html
2002-2003,Andrzej Szewiński,20.02.1970,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,198,97,319,,https://www.plusliga.pl/players/id/182/tour/3.html
2002-2003,Grzegorz Szymański,12.07.1978,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,202,94,345,,https://www.plusliga.pl/players/id/686/tour/3.html
2002-2003,Michał Winiarski,28.09.1983,GALAXIA PAMAPOL KAFFEE AZS CZĘSTOCHOWA,,200,82,345,,https://www.plusliga.pl/players/id/1720/tour/3.html
2002-2003,Konstantin Asipchyk,09.05.1978,GTPS GORZÓW WIELKOPOLSKI,,198,92,320,,https://www.plusliga.pl/players/id/1194/tour/3.html
2002-2003,Roman Bartuzi,22.02.1970,GTPS GORZÓW WIELKOPOLSKI,,200,102,315,,https://www.plusliga.pl/players/id/2122/tour/3.html
2002-2003,Jerzy Boguta,14.09.1971,GTPS GORZÓW WIELKOPOLSKI,,180,75,298,,https://www.plusliga.pl/players/id/896/tour/3.html
2002-2003,Tomasz Borczyński,28.01.1975,GTPS GORZÓW WIELKOPOLSKI,,186,86,310,,https://www.plusliga.pl/players/id/2278/tour/3.html
2002-2003,Michał Gaca,15.09.1981,GTPS GORZÓW WIELKOPOLSKI,,196,80,320,,https://www.plusliga.pl/players/id/1669/tour/3.html
2002-2003,Piotr Gacek,16.09.1978,GTPS GORZÓW WIELKOPOLSKI,,185,80,0,,https://www.plusliga.pl/players/id/2000/tour/3.html
2002-2003,Karol Hachuła,21.05.1974,GTPS GORZÓW WIELKOPOLSKI,,202,105,330,,https://www.plusliga.pl/players/id/1076/tour/3.html
2002-2003,Marcin Kobiałko,09.02.1976,GTPS GORZÓW WIELKOPOLSKI,,198,94,315,,https://www.plusliga.pl/players/id/1450/tour/3.html
2002-2003,Maciej Kowalczuk,21.03.1973,GTPS GORZÓW WIELKOPOLSKI,,200,93,316,,https://www.plusliga.pl/players/id/1328/tour/3.html
2002-2003,Marcin Lubiejewski,01.10.1981,GTPS GORZÓW WIELKOPOLSKI,,207,97,350,,https://www.plusliga.pl/players/id/1460/tour/3.html
2002-2003,Szymon Żurawski,14.07.1976,GTPS GORZÓW WIELKOPOLSKI,,198,110,307,,https://www.plusliga.pl/players/id/2245/tour/3.html
2002-2003,Grzegorz Górnik,16.02.1982,HEFRA - GWARDIA WROCŁAW,,189,90,305,,https://www.plusliga.pl/players/id/669/tour/3.html
2002-2003,Krzysztof Janczak,12.11.1974,HEFRA - GWARDIA WROCŁAW,,202,97,353,,https://www.plusliga.pl/players/id/1217/tour/3.html
2002-2003,Marcin Jarosz,07.08.1980,HEFRA - GWARDIA WROCŁAW,,195,82,315,,https://www.plusliga.pl/players/id/1444/tour/3.html
2002-2003,Łukasz Kruk,11.05.1978,HEFRA - GWARDIA WROCŁAW,,188,90,335,,https://www.plusliga.pl/players/id/1287/tour/3.html
2002-2003,Maciej Krupnik,11.12.1971,HEFRA - GWARDIA WROCŁAW,,196,90,320,,https://www.plusliga.pl/players/id/1330/tour/3.html
2002-2003,Rafał Kwasowski,10.02.1971,HEFRA - GWARDIA WROCŁAW,,195,88,330,,https://www.plusliga.pl/players/id/2072/tour/3.html
2002-2003,Jakub Markiewicz,15.07.1972,HEFRA - GWARDIA WROCŁAW,,206,104,330,,https://www.plusliga.pl/players/id/817/tour/3.html
2002-2003,Marcin Owczarski,07.06.1980,HEFRA - GWARDIA WROCŁAW,,199,97,333,,https://www.plusliga.pl/players/id/1467/tour/3.html
2002-2003,Marcin Prus,16.10.1978,HEFRA - GWARDIA WROCŁAW,Środkowy,198,95,324,,https://www.plusliga.pl/players/id/1468/tour/3.html
2002-2003,Pavel Reźnicek,22.04.1971,HEFRA - GWARDIA WROCŁAW,,199,97,322,,https://www.plusliga.pl/players/id/1944/tour/3.html
2002-2003,Krzysztof Śmigiel,06.05.1974,HEFRA - GWARDIA WROCŁAW,,197,94,324,,https://www.plusliga.pl/players/id/1234/tour/3.html
2002-2003,Jarosław Wojczuk,08.06.1967,HEFRA - GWARDIA WROCŁAW,,192,86,315,,https://www.plusliga.pl/players/id/886/tour/3.html
2002-2003,Rafał Legień,24.10.1969,KP - POLSKA ENERGIA SSA SOSNOWIEC,,190,86,300,,https://www.plusliga.pl/players/id/2073/tour/3.html
2002-2003,Jakub Łomacz,14.03.1982,KP - POLSKA ENERGIA SSA SOSNOWIEC,,187,82,316,,https://www.plusliga.pl/players/id/813/tour/3.html
2002-2003,Radosław Maciejewicz,22.05.1976,KP - POLSKA ENERGIA SSA SOSNOWIEC,,188,87,306,,https://www.plusliga.pl/players/id/2048/tour/3.html
2002-2003,Daniel Matoska,14.03.1971,KP - POLSKA ENERGIA SSA SOSNOWIEC,,200,92,330,,https://www.plusliga.pl/players/id/430/tour/3.html
2002-2003,Robert Milbrant,22.02.1973,KP - POLSKA ENERGIA SSA SOSNOWIEC,,190,78,325,,https://www.plusliga.pl/players/id/2108/tour/3.html
2002-2003,Krzysztof Niedziela,11.06.1978,KP - POLSKA ENERGIA SSA SOSNOWIEC,,194,87,320,,https://www.plusliga.pl/players/id/1225/tour/3.html
2002-2003,Marcin Nowak,17.10.1975,KP - POLSKA ENERGIA SSA SOSNOWIEC,,215,110,350,,https://www.plusliga.pl/players/id/1464/tour/3.html
2002-2003,Daniel Pliński,10.12.1978,KP - POLSKA ENERGIA SSA SOSNOWIEC,,204,100,330,,https://www.plusliga.pl/players/id/435/tour/3.html
2002-2003,Filip Szewczyk,17.01.1978,KP - POLSKA ENERGIA SSA SOSNOWIEC,,192,75,309,,https://www.plusliga.pl/players/id/631/tour/3.html
2002-2003,Krzysztof Szopa,04.04.1980,KP - POLSKA ENERGIA SSA SOSNOWIEC,,194,0,0,,https://www.plusliga.pl/players/id/1233/tour/3.html
2002-2003,Grzegorz Wagner,13.12.1965,KP - POLSKA ENERGIA SSA SOSNOWIEC,,182,84,305,,https://www.plusliga.pl/players/id/688/tour/3.html
2002-2003,Siergiy Zhyvolozhniy,15.05.1976,KP - POLSKA ENERGIA SSA SOSNOWIEC,,198,88,320,,https://www.plusliga.pl/players/id/2176/tour/3.html
2002-2003,Pavel Chudik,19.05.1974,KS IVETT JASTRZĘBIE BORYNIA,,190,80,310,,https://www.plusliga.pl/players/id/1943/tour/3.html
2002-2003,Peter Diviś,04.08.1978,KS IVETT JASTRZĘBIE BORYNIA,,198,91,333,,https://www.plusliga.pl/players/id/1981/tour/3.html
2002-2003,Piotr Gabrych,04.07.1972,KS IVETT JASTRZĘBIE BORYNIA,,198,91,317,,https://www.plusliga.pl/players/id/1999/tour/3.html
2002-2003,Adam Gniecki,19.07.1974,KS IVETT JASTRZĘBIE BORYNIA,,191,89,317,,https://www.plusliga.pl/players/id/4/tour/3.html
2002-2003,Robert Kopciński,03.03.1979,KS IVETT JASTRZĘBIE BORYNIA,,191,82,307,,https://www.plusliga.pl/players/id/2106/tour/3.html
2002-2003,Piotr Łuka,09.06.1980,KS IVETT JASTRZĘBIE BORYNIA,,0,0,0,,https://www.plusliga.pl/players/id/2009/tour/3.html
2002-2003,Przemysław Michalczyk,19.01.1973,KS IVETT JASTRZĘBIE BORYNIA,,189,85,338,,https://www.plusliga.pl/players/id/2037/tour/3.html
2002-2003,Grzegorz Nowak,11.03.1975,KS IVETT JASTRZĘBIE BORYNIA,,200,86,324,,https://www.plusliga.pl/players/id/679/tour/3.html
2002-2003,Wojciech Pawłowski,25.05.1982,KS IVETT JASTRZĘBIE BORYNIA,,202,93,318,,https://www.plusliga.pl/players/id/2418/tour/3.html
2002-2003,Sławomir Szczygieł,02.06.1978,KS IVETT JASTRZĘBIE BORYNIA,,202,101,340,,https://www.plusliga.pl/players/id/2194/tour/3.html
2002-2003,Siergiej Trocki,26.02.1976,KS IVETT JASTRZĘBIE BORYNIA,,201,94,324,,https://www.plusliga.pl/players/id/2175/tour/3.html
2002-2003,Krzysztof Wójcik,20.10.1960,KS IVETT JASTRZĘBIE BORYNIA,,181,80,318,,https://www.plusliga.pl/players/id/1236/tour/3.html
2002-2003,Artur Augustyn,06.01.1983,KS MORZE SZCZECIN,,197,99,350,,https://www.plusliga.pl/players/id/241/tour/3.html
2002-2003,Adam Cziszewski,13.06.1975,KS MORZE SZCZECIN,,193,88,0,,https://www.plusliga.pl/players/id/3/tour/3.html
2002-2003,Krzysztof Grzesiowski,10.05.1981,KS MORZE SZCZECIN,,206,106,330,,https://www.plusliga.pl/players/id/1213/tour/3.html
2002-2003,Wojciech Jurkiewicz,21.06.1977,KS MORZE SZCZECIN,,205,100,350,,https://www.plusliga.pl/players/id/2408/tour/3.html
2002-2003,Krzysztof Kocik,25.07.1979,KS MORZE SZCZECIN,,194,92,340,,https://www.plusliga.pl/players/id/1218/tour/3.html
2002-2003,Marcin Olichwer,05.03.1982,KS MORZE SZCZECIN,,196,98,320,,https://www.plusliga.pl/players/id/1466/tour/3.html
2002-2003,Michał Ostrowski,10.01.1975,KS MORZE SZCZECIN,,186,82,317,,https://www.plusliga.pl/players/id/1702/tour/3.html
2002-2003,Michał Peciakowski,25.07.1981,KS MORZE SZCZECIN,,196,88,312,,https://www.plusliga.pl/players/id/1706/tour/3.html
2002-2003,Michał Ruciak,22.08.1983,KS MORZE SZCZECIN,,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/3.html
2002-2003,Radosław Rybak,25.03.1973,KS MORZE SZCZECIN,,195,0,0,,https://www.plusliga.pl/players/id/2053/tour/3.html
2002-2003,Dariusz Szulik,02.05.1983,KS MORZE SZCZECIN,,204,97,345,,https://www.plusliga.pl/players/id/457/tour/3.html
2002-2003,Roland Dembończyk,12.08.1971,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,196,98,320,,https://www.plusliga.pl/players/id/2120/tour/3.html
2002-2003,Aleksander Januszkiewicz,25.05.1979,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,200,98,322,,https://www.plusliga.pl/players/id/82/tour/3.html
2002-2003,Marek Kardoš,25.04.1972,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,186,80,312,,https://www.plusliga.pl/players/id/1480/tour/3.html
2002-2003,Dusan Kubica,12.12.1972,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,188,84,300,,https://www.plusliga.pl/players/id/545/tour/3.html
2002-2003,Piotr Lipiński,04.01.1979,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,195,91,330,,https://www.plusliga.pl/players/id/2008/tour/3.html
2002-2003,Rafał Musielak,22.08.1973,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,193,87,314,,https://www.plusliga.pl/players/id/2077/tour/3.html
2002-2003,Paweł Papke,13.02.1977,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,196,100,345,,https://www.plusliga.pl/players/id/1962/tour/3.html
2002-2003,Wojciech Serafin,20.06.1978,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,194,87,340,,https://www.plusliga.pl/players/id/2419/tour/3.html
2002-2003,Bartłomiej Soroka,17.01.1979,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,198,94,315,,https://www.plusliga.pl/players/id/287/tour/3.html
2002-2003,Jarosław Stancelewski,11.05.1974,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,203,110,350,,https://www.plusliga.pl/players/id/883/tour/3.html
2002-2003,Robert Szczerbaniuk,29.05.1977,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,199,90,350,,https://www.plusliga.pl/players/id/2111/tour/3.html
2002-2003,Sebastian Świderski,26.06.1977,MOSTOSTAL - AZOTY SSA KĘDZIERZYN-KOŹLE,,193,93,345,,https://www.plusliga.pl/players/id/2161/tour/3.html
2002-2003,Paweł Brańka,06.03.1976,NKS NTO NYSA,,190,94,310,,https://www.plusliga.pl/players/id/1950/tour/3.html
2002-2003,Janusz Bułkowski,31.05.1967,NKS NTO NYSA,,190,95,324,,https://www.plusliga.pl/players/id/875/tour/3.html
2002-2003,Rafał Dymowski,20.05.1972,NKS NTO NYSA,,200,99,320,,https://www.plusliga.pl/players/id/2068/tour/3.html
2002-2003,Sławomir Gerymski,02.09.1968,NKS NTO NYSA,,186,87,310,,https://www.plusliga.pl/players/id/2187/tour/3.html
2002-2003,Rafał Jamrozowicz,10.01.1985,NKS NTO NYSA,,193,87,311,,https://www.plusliga.pl/players/id/2070/tour/3.html
2002-2003,Marcin Kasprzak,28.07.1980,NKS NTO NYSA,,192,92,312,,https://www.plusliga.pl/players/id/1448/tour/3.html
2002-2003,Jakub Kolousek,28.02.1971,NKS NTO NYSA,,190,82,307,,https://www.plusliga.pl/players/id/804/tour/3.html
2002-2003,Marcin Kryś,15.01.1983,NKS NTO NYSA,,192,90,325,,https://www.plusliga.pl/players/id/1456/tour/3.html
2002-2003,Adam Kurek,20.04.1968,NKS NTO NYSA,,196,94,315,,https://www.plusliga.pl/players/id/10/tour/3.html
2002-2003,Przemysław Lach,16.04.1979,NKS NTO NYSA,,198,87,320,,https://www.plusliga.pl/players/id/2036/tour/3.html
2002-2003,Krzysztof Lewicki,05.05.1985,NKS NTO NYSA,,190,80,305,,https://www.plusliga.pl/players/id/1222/tour/3.html
2002-2003,Dariusz Łasiewicki,21.02.1976,NKS NTO NYSA,,0,0,0,,https://www.plusliga.pl/players/id/454/tour/3.html
2002-2003,Arkadiusz Olejniczak,30.01.1984,NKS NTO NYSA,,191,90,312,,https://www.plusliga.pl/players/id/231/tour/3.html
2002-2003,Adrian Patucha,25.06.1983,NKS NTO NYSA,,196,96,345,,https://www.plusliga.pl/players/id/37/tour/3.html
2002-2003,Tomasz Rosa,05.03.1976,NKS NTO NYSA,,198,102,320,,https://www.plusliga.pl/players/id/2305/tour/3.html
2002-2003,Piotr Szymanowski,14.06.1972,NKS NTO NYSA,,195,89,310,,https://www.plusliga.pl/players/id/2022/tour/3.html
2002-2003,Steffen Busse,19.04.1975,PZU AZS OLSZTYN,,203,92,320,,https://www.plusliga.pl/players/id/2214/tour/3.html
2002-2003,Michał Chadała,15.10.1977,PZU AZS OLSZTYN,,196,95,320,,https://www.plusliga.pl/players/id/1664/tour/3.html
2002-2003,Maciej Dobrowolski,19.03.1977,PZU AZS OLSZTYN,,190,86,326,,https://www.plusliga.pl/players/id/1320/tour/3.html
2002-2003,Wojciech Grzyb,04.01.1981,PZU AZS OLSZTYN,,205,105,355,,https://www.plusliga.pl/players/id/2407/tour/3.html
2002-2003,Łukasz Kadziewicz,20.09.1980,PZU AZS OLSZTYN,,206,0,350,,https://www.plusliga.pl/players/id/1282/tour/3.html
2002-2003,Tomasz Kowalczyk,15.03.1976,PZU AZS OLSZTYN,,203,95,348,,https://www.plusliga.pl/players/id/2289/tour/3.html
2002-2003,Paweł Kuciński,15.03.1973,PZU AZS OLSZTYN,,193,95,306,,https://www.plusliga.pl/players/id/1956/tour/3.html
2002-2003,Piotr Poskrobko,07.07.1973,PZU AZS OLSZTYN,,194,88,316,,https://www.plusliga.pl/players/id/2017/tour/3.html
2002-2003,Mark Siebeck,14.10.1975,PZU AZS OLSZTYN,,195,90,318,,https://www.plusliga.pl/players/id/1524/tour/3.html
2002-2003,Paweł Siezieniewski,27.12.1981,PZU AZS OLSZTYN,,199,93,345,,https://www.plusliga.pl/players/id/1967/tour/3.html
2002-2003,Mariusz Sordyl,27.11.1969,PZU AZS OLSZTYN,,200,105,305,,https://www.plusliga.pl/players/id/1517/tour/3.html
2002-2003,Mariusz Szyszko,08.03.1969,PZU AZS OLSZTYN,,186,95,300,,https://www.plusliga.pl/players/id/1519/tour/3.html
