season,player_name,birth_date,team,position,height_cm,weight_kg,spike_reach_cm,jersey_number,player_url
2012-2013,Maksymilian Szuleka,14.08.1992,AZS Politechnika Warszawska,Przyjmujący,200,87,343,,https://www.plusliga.pl/players/id/1405/tour/17.html
2012-2013,Grzegorz Szymański,12.07.1978,AZS Politechnika Warszawska,Atakujący,202,94,345,,https://www.plusliga.pl/players/id/686/tour/17.html
2012-2013,Krzysztof Wierzbowski,18.07.1988,AZS Politechnika Warszawska,Przyjmujący,197,88,340,,https://www.plusliga.pl/players/id/1235/tour/17.html
2012-2013,Maciej Zajder,31.01.1988,AZS Politechnika Warszawska,Środkowy,202,100,345,,https://www.plusliga.pl/players/id/1355/tour/17.html
2012-2013,Stephane Antiga,03.02.1976,Delecta Bydgoszcz,Przyjmujący,200,100,344,,https://www.plusliga.pl/players/id/2215/tour/17.html
2012-2013,Tomasz Bonisławski,22.01.1991,Delecta Bydgoszcz,Libero,188,92,315,,https://www.plusliga.pl/players/id/2277/tour/17.html
2012-2013,Michał Dębiec,29.03.1984,Delecta Bydgoszcz,Libero,183,78,315,,https://www.plusliga.pl/players/id/1667/tour/17.html
2012-2013,Wojciech Jurkiewicz,21.06.1977,Delecta Bydgoszcz,Środkowy,205,100,350,,https://www.plusliga.pl/players/id/2408/tour/17.html
2012-2013,Dawid Konarski,31.08.1989,Delecta Bydgoszcz,Atakujący,198,101,355,,https://www.plusliga.pl/players/id/472/tour/17.html
2012-2013,Piotr Lipiński,04.01.1979,Delecta Bydgoszcz,Rozgrywający,195,91,330,,https://www.plusliga.pl/players/id/2008/tour/17.html
2012-2013,Michal Masny,14.08.1979,Delecta Bydgoszcz,Rozgrywający,182,73,325,,https://www.plusliga.pl/players/id/1658/tour/17.html
2012-2013,Łukasz Owczarz,29.03.1990,Delecta Bydgoszcz,Atakujący,195,88,346,,https://www.plusliga.pl/players/id/1295/tour/17.html
2012-2013,Krzysztof Rejno,22.02.1993,Delecta Bydgoszcz,Środkowy,203,83,350,,https://www.plusliga.pl/players/id/1229/tour/17.html
2012-2013,Piotr Sieńko,08.12.1993,Delecta Bydgoszcz,Rozgrywający,196,104,333,,https://www.plusliga.pl/players/id/2018/tour/17.html
2012-2013,Marcin Waliński,24.10.1990,Delecta Bydgoszcz,Przyjmujący,194,100,330,,https://www.plusliga.pl/players/id/1470/tour/17.html
2012-2013,Tomasz Wieczorek,08.05.1982,Delecta Bydgoszcz,Środkowy,198,91,348,,https://www.plusliga.pl/players/id/2311/tour/17.html
2012-2013,Łukasz Wiese,24.03.1993,Delecta Bydgoszcz,Przyjmujący,195,81,347,,https://www.plusliga.pl/players/id/1308/tour/17.html
2012-2013,Marcin Wika,09.11.1983,Delecta Bydgoszcz,Przyjmujący,194,97,340,,https://www.plusliga.pl/players/id/1471/tour/17.html
2012-2013,Andrzej Wrona,27.12.1988,Delecta Bydgoszcz,Środkowy,206,96,366,,https://www.plusliga.pl/players/id/183/tour/17.html
2012-2013,Armando Danger,16.03.1989,Effector Kielce,Atakujący,192,92,358,,https://www.plusliga.pl/players/id/236/tour/17.html
2012-2013,Grzegorz Imiołek,23.03.1994,Effector Kielce,Przyjmujący,188,77,330,,https://www.plusliga.pl/players/id/670/tour/17.html
2012-2013,Tomasz Józefacki,05.05.1980,Effector Kielce,Atakujący,192,81,341,,https://www.plusliga.pl/players/id/2284/tour/17.html
2012-2013,Grzegorz Kokociński,18.09.1981,Effector Kielce,Środkowy,196,90,340,,https://www.plusliga.pl/players/id/672/tour/17.html
2012-2013,Michał Kozłowski,16.02.1985,Effector Kielce,Rozgrywający,191,88,325,,https://www.plusliga.pl/players/id/1687/tour/17.html
2012-2013,Robert Milczarek,28.11.1983,Effector Kielce,Przyjmujący,188,78,340,,https://www.plusliga.pl/players/id/2109/tour/17.html
2012-2013,Piotr Orczyk,19.03.1993,Effector Kielce,Przyjmujący,190,98,337,,https://www.plusliga.pl/players/id/2015/tour/17.html
2012-2013,Grzegorz Pająk,01.01.1987,Effector Kielce,Rozgrywający,196,94,349,,https://www.plusliga.pl/players/id/682/tour/17.html
2012-2013,Nikolay Penchev,22.05.1992,Effector Kielce,Przyjmujący,197,87,345,,https://www.plusliga.pl/players/id/1841/tour/17.html
2012-2013,Rafał Sokołowski,19.01.1989,Effector Kielce,Środkowy,206,100,345,,https://www.plusliga.pl/players/id/2083/tour/17.html
2012-2013,Adrian Staszewski,31.05.1990,Effector Kielce,Przyjmujący,196,102,340,,https://www.plusliga.pl/players/id/42/tour/17.html
2012-2013,Bartosz Sufa,11.08.1987,Effector Kielce,Libero,186,85,325,,https://www.plusliga.pl/players/id/326/tour/17.html
2012-2013,Sebastian Warda,18.01.1989,Effector Kielce,Środkowy,204,104,355,,https://www.plusliga.pl/players/id/2163/tour/17.html
2012-2013,Miłosz Zniszczoł,02.07.1986,Effector Kielce,Środkowy,201,100,345,,https://www.plusliga.pl/players/id/1760/tour/17.html
2012-2013,Rafael Batista da Silva,30.11.1991,Indykpol AZS Olsztyn,Przyjmujący,196,83,345,,https://www.plusliga.pl/players/id/2060/tour/17.html
2012-2013,Damian Boruch,14.12.1989,Indykpol AZS Olsztyn,Środkowy,209,99,349,,https://www.plusliga.pl/players/id/400/tour/17.html
2012-2013,Wojciech Ferens,05.04.1991,Indykpol AZS Olsztyn,Przyjmujący,195,96,355,,https://www.plusliga.pl/players/id/2405/tour/17.html
2012-2013,Piotr Gruszka,08.03.1977,Indykpol AZS Olsztyn,Przyjmujący,206,109,354,,https://www.plusliga.pl/players/id/2001/tour/17.html
2012-2013,Dawid Gunia,01.01.1987,Indykpol AZS Olsztyn,Środkowy,203,101,348,,https://www.plusliga.pl/players/id/471/tour/17.html
2012-2013,Piotr Hain,26.02.1991,Indykpol AZS Olsztyn,Środkowy,208,105,350,,https://www.plusliga.pl/players/id/2002/tour/17.html
2012-2013,Guillermo Hernan,25.07.1982,Indykpol AZS Olsztyn,Rozgrywający,182,73,335,,https://www.plusliga.pl/players/id/693/tour/17.html
2012-2013,Bartosz Krzysiek,19.02.1990,Indykpol AZS Olsztyn,Atakujący,207,98,361,,https://www.plusliga.pl/players/id/312/tour/17.html
2012-2013,Jonas Kvalen,06.06.1992,Indykpol AZS Olsztyn,Rozgrywający,195,92,345,,https://www.plusliga.pl/players/id/936/tour/17.html
2012-2013,Piotr Łukasik,11.07.1994,Indykpol AZS Olsztyn,Przyjmujący,208,112,350,,https://www.plusliga.pl/players/id/2010/tour/17.html
2012-2013,Bartosz Mariański,26.05.1992,Indykpol AZS Olsztyn,Libero,187,81,315,,https://www.plusliga.pl/players/id/318/tour/17.html
2012-2013,Kamil Obrębski,08.08.1998,Indykpol AZS Olsztyn,Rozgrywający,188,80,325,,https://www.plusliga.pl/players/id/1045/tour/17.html
2012-2013,Patryk Skup,27.04.1988,Indykpol AZS Olsztyn,Przyjmujący,204,87,351,,https://www.plusliga.pl/players/id/1912/tour/17.html
2012-2013,Wojciech Sobala,12.05.1988,Indykpol AZS Olsztyn,Środkowy,207,96,355,,https://www.plusliga.pl/players/id/2421/tour/17.html
2012-2013,Łukasz Szarek,22.02.1990,Indykpol AZS Olsztyn,Atakujący,200,96,355,,https://www.plusliga.pl/players/id/1305/tour/17.html
2012-2013,Jakub Urbanowicz,14.08.1993,Indykpol AZS Olsztyn,Przyjmujący,203,86,360,,https://www.plusliga.pl/players/id/840/tour/17.html
2012-2013,Michał Żurek,03.06.1988,Indykpol AZS Olsztyn,Libero,181,81,320,,https://www.plusliga.pl/players/id/1725/tour/17.html
2012-2013,Johannes Bontje,12.05.1981,Jastrzębski Węgiel,Środkowy,206,94,366,,https://www.plusliga.pl/players/id/931/tour/17.html
2012-2013,Patryk Czarnowski,01.11.1985,Jastrzębski Węgiel,Środkowy,204,98,365,,https://www.plusliga.pl/players/id/1903/tour/17.html
2012-2013,Krzysztof Gierczyński,23.01.1976,Jastrzębski Węgiel,Przyjmujący,193,87,335,,https://www.plusliga.pl/players/id/1212/tour/17.html
2012-2013,Russell Holmes,01.07.1982,Jastrzębski Węgiel,Środkowy,205,95,352,,https://www.plusliga.pl/players/id/2130/tour/17.html
2012-2013,Michał Kubiak,23.02.1988,Jastrzębski Węgiel,Przyjmujący,192,87,340,,https://www.plusliga.pl/players/id/1691/tour/17.html
2012-2013,Michał Łasko,11.03.1981,Jastrzębski Węgiel,Atakujący,202,98,365,,https://www.plusliga.pl/players/id/1694/tour/17.html
2012-2013,Mateusz Malinowski,06.05.1992,Jastrzębski Węgiel,Przyjmujący,197,99,349,,https://www.plusliga.pl/players/id/1603/tour/17.html
2012-2013,Matteo Martino,28.01.1987,Jastrzębski Węgiel,Przyjmujący,197,84,355,,https://www.plusliga.pl/players/id/1634/tour/17.html
2012-2013,Sebastian Matula,09.04.1995,Jastrzębski Węgiel,Rozgrywający,190,88,340,,https://www.plusliga.pl/players/id/2156/tour/17.html
2012-2013,Michał Pacławski,17.02.1994,Jastrzębski Węgiel,Atakujący,202,83,334,,https://www.plusliga.pl/players/id/1705/tour/17.html
2012-2013,Łukasz Polański,29.01.1989,Jastrzębski Węgiel,Środkowy,205,94,352,,https://www.plusliga.pl/players/id/1298/tour/17.html
2012-2013,Jakub Popiwczak,17.04.1996,Jastrzębski Węgiel,Libero,180,78,320,,https://www.plusliga.pl/players/id/825/tour/17.html
2012-2013,Radosław Sterna,26.01.1995,Jastrzębski Węgiel,Środkowy,203,90,0,,https://www.plusliga.pl/players/id/2054/tour/17.html
2012-2013,Simon Tischer,24.04.1982,Jastrzębski Węgiel,Rozgrywający,194,89,346,,https://www.plusliga.pl/players/id/2177/tour/17.html
2012-2013,Tiago Violas,27.03.1989,Jastrzębski Węgiel,Rozgrywający,193,85,326,,https://www.plusliga.pl/players/id/2265/tour/17.html
2012-2013,Damian Wojtaszek,07.09.1988,Jastrzębski Węgiel,Libero,180,79,330,,https://www.plusliga.pl/players/id/419/tour/17.html
2012-2013,Mateusz Woźniak,05.05.1995,Jastrzębski Węgiel,Przyjmujący,197,80,335,,https://www.plusliga.pl/players/id/1629/tour/17.html
2012-2013,Radosław Zbierski,14.04.1988,Jastrzębski Węgiel,Przyjmujący,0,0,0,,https://www.plusliga.pl/players/id/2058/tour/17.html
2012-2013,Bartosz Gawryszewski,22.08.1985,LOTOS Trefl Gdańsk,Środkowy,202,89,248,,https://www.plusliga.pl/players/id/304/tour/17.html
2012-2013,Matti Hietanen,03.01.1983,LOTOS Trefl Gdańsk,Przyjmujący,199,92,345,,https://www.plusliga.pl/players/id/1636/tour/17.html
2012-2013,Bartosz Kaczmarek,17.01.1991,LOTOS Trefl Gdańsk,Libero,184,89,325,,https://www.plusliga.pl/players/id/308/tour/17.html
2012-2013,Michał Kaczmarek,26.12.1984,LOTOS Trefl Gdańsk,Środkowy,200,103,340,,https://www.plusliga.pl/players/id/1680/tour/17.html
2012-2013,Michał Kamiński,29.07.1997,LOTOS Trefl Gdańsk,Atakujący,210,117,359,,https://www.plusliga.pl/players/id/1682/tour/17.html
2012-2013,Wojciech Kaźmierczak,11.06.1982,LOTOS Trefl Gdańsk,Środkowy,198,96,333,,https://www.plusliga.pl/players/id/2409/tour/17.html
2012-2013,Grzegorz Łomacz,01.10.1987,LOTOS Trefl Gdańsk,Rozgrywający,187,81,336,,https://www.plusliga.pl/players/id/678/tour/17.html
2012-2013,Moustapha M'Baye,18.09.1992,LOTOS Trefl Gdańsk,Środkowy,198,92,360,,https://www.plusliga.pl/players/id/1787/tour/17.html
2012-2013,Mateusz Mika,21.01.1991,LOTOS Trefl Gdańsk,Przyjmujący,207,85,354,,https://www.plusliga.pl/players/id/1605/tour/17.html
2012-2013,Paweł Mikołajczak,20.06.1988,LOTOS Trefl Gdańsk,Atakujący,195,96,350,,https://www.plusliga.pl/players/id/1960/tour/17.html
2012-2013,Bartosz Pietruczuk,26.02.1993,LOTOS Trefl Gdańsk,Przyjmujący,197,93,353,,https://www.plusliga.pl/players/id/322/tour/17.html
2012-2013,Paweł Rusek,21.01.1983,LOTOS Trefl Gdańsk,Libero,183,76,315,,https://www.plusliga.pl/players/id/1966/tour/17.html
2012-2013,Przemysław Stępień,07.02.1994,LOTOS Trefl Gdańsk,Rozgrywający,185,80,333,,https://www.plusliga.pl/players/id/2041/tour/17.html
2012-2013,Sławomir Stolc,23.01.1993,LOTOS Trefl Gdańsk,Przyjmujący,197,97,343,,https://www.plusliga.pl/players/id/2193/tour/17.html
2012-2013,Patryk Szczurek,06.02.1991,LOTOS Trefl Gdańsk,Rozgrywający,193,90,335,,https://www.plusliga.pl/players/id/1914/tour/17.html
2012-2013,Mateusz Urbanowicz,27.04.1992,LOTOS Trefl Gdańsk,Atakujący,203,90,346,,https://www.plusliga.pl/players/id/1624/tour/17.html
2012-2013,Sławomir Zemlik,03.11.1992,LOTOS Trefl Gdańsk,Przyjmujący,200,87,332,,https://www.plusliga.pl/players/id/2195/tour/17.html
2012-2013,Wojciech Żaliński,08.01.1988,LOTOS Trefl Gdańsk,Przyjmujący,195,100,345,,https://www.plusliga.pl/players/id/2429/tour/17.html
2012-2013,Aleksander Atanasijevic,04.09.1991,PGE Skra Bełchatów,Atakujący,200,92,350,,https://www.plusliga.pl/players/id/79/tour/17.html
2012-2013,Michał Bąkiewicz,22.03.1981,PGE Skra Bełchatów,Przyjmujący,197,93,339,,https://www.plusliga.pl/players/id/1661/tour/17.html
2012-2013,Dante Boninfante,07.03.1977,PGE Skra Bełchatów,Rozgrywający,188,0,334,,https://www.plusliga.pl/players/id/443/tour/17.html
2012-2013,Yosleyder Cala,22.10.1984,PGE Skra Bełchatów,Przyjmujący,204,96,370,,https://www.plusliga.pl/players/id/2440/tour/17.html
2012-2013,Bartosz Cedzyński,20.12.1990,PGE Skra Bełchatów,Przyjmujący,211,103,350,,https://www.plusliga.pl/players/id/296/tour/17.html
2012-2013,Konstantin Cupkovic,02.01.1987,PGE Skra Bełchatów,Przyjmujący,205,89,360,,https://www.plusliga.pl/players/id/1195/tour/17.html
2012-2013,Karol Kłos,08.08.1989,PGE Skra Bełchatów,Środkowy,201,87,360,,https://www.plusliga.pl/players/id/1078/tour/17.html
2012-2013,Wytze Kooistra,03.06.1982,PGE Skra Bełchatów,Środkowy,209,102,360,,https://www.plusliga.pl/players/id/2430/tour/17.html
2012-2013,Michał Koźmiński,28.01.1992,PGE Skra Bełchatów,Przyjmujący,189,80,333,,https://www.plusliga.pl/players/id/1689/tour/17.html
2012-2013,Jędrzej Maćkowiak,17.10.1992,PGE Skra Bełchatów,Środkowy,198,90,345,,https://www.plusliga.pl/players/id/906/tour/17.html
2012-2013,Maciej Muzaj,21.05.1994,PGE Skra Bełchatów,Atakujący,208,92,370,,https://www.plusliga.pl/players/id/1335/tour/17.html
2012-2013,Daniel Pliński,10.12.1978,PGE Skra Bełchatów,Środkowy,204,100,330,,https://www.plusliga.pl/players/id/435/tour/17.html
2012-2013,Kacper Turoboś,12.06.1993,PGE Skra Bełchatów,Libero,182,78,326,,https://www.plusliga.pl/players/id/1014/tour/17.html
2012-2013,Dejan Vincic,15.09.1986,PGE Skra Bełchatów,Rozgrywający,202,95,343,,https://www.plusliga.pl/players/id/492/tour/17.html
2012-2013,Michał Winiarski,28.09.1983,PGE Skra Bełchatów,Przyjmujący,200,82,345,,https://www.plusliga.pl/players/id/1720/tour/17.html
2012-2013,Mariusz Wlazły,04.08.1983,PGE Skra Bełchatów,Przyjmujący,194,80,365,,https://www.plusliga.pl/players/id/1522/tour/17.html
2012-2013,Paweł Woicki,19.06.1983,PGE Skra Bełchatów,Rozgrywający,182,84,315,,https://www.plusliga.pl/players/id/1974/tour/17.html
2012-2013,Paweł Zatorski,21.06.1990,PGE Skra Bełchatów,Libero,184,73,328,,https://www.plusliga.pl/players/id/1977/tour/17.html
2012-2013,Łukasz Zugaj,27.01.1993,PGE Skra Bełchatów,Rozgrywający,192,99,345,,https://www.plusliga.pl/players/id/1312/tour/17.html
2012-2013,Jakub Bik,17.02.1992,Wkręt-met AZS Częstochowa,Libero,183,76,310,,https://www.plusliga.pl/players/id/779/tour/17.html
2012-2013,Grzegorz Bociek,06.06.1991,Wkręt-met AZS Częstochowa,Atakujący,207,107,367,,https://www.plusliga.pl/players/id/666/tour/17.html
2012-2013,Miłosz Hebda,11.03.1991,Wkręt-met AZS Częstochowa,Przyjmujący,206,89,350,,https://www.plusliga.pl/players/id/1756/tour/17.html
2012-2013,Adrian Hunek,28.10.1985,Wkręt-met AZS Częstochowa,Środkowy,202,95,345,,https://www.plusliga.pl/players/id/31/tour/17.html
2012-2013,Marcin Janusz,31.07.1994,Wkręt-met AZS Częstochowa,Rozgrywający,195,93,326,,https://www.plusliga.pl/players/id/1443/tour/17.html
2012-2013,Michał Kaczyński,06.02.1993,Wkręt-met AZS Częstochowa,Przyjmujący,200,87,350,,https://www.plusliga.pl/players/id/1681/tour/17.html
2012-2013,Srećko Lisinac,17.05.1992,Wkręt-met AZS Częstochowa,Środkowy,205,96,360,,https://www.plusliga.pl/players/id/2203/tour/17.html
2012-2013,Mariusz Marcyniak,05.03.1992,Wkręt-met AZS Częstochowa,Środkowy,206,103,346,,https://www.plusliga.pl/players/id/1514/tour/17.html
2012-2013,Dawid Murek,24.07.1977,Wkręt-met AZS Częstochowa,Przyjmujący,195,100,337,,https://www.plusliga.pl/players/id/476/tour/17.html
2012-2013,Kacper Piechocki,17.12.1995,Wkręt-met AZS Częstochowa,Libero,185,75,322,,https://www.plusliga.pl/players/id/1007/tour/17.html
2012-2013,Andrzej Stelmach,15.08.1972,Wkręt-met AZS Częstochowa,Rozgrywający,200,97,336,,https://www.plusliga.pl/players/id/181/tour/17.html
2012-2013,Adrian Szlubowski,14.07.1987,Wkręt-met AZS Częstochowa,Atakujący,199,98,340,,https://www.plusliga.pl/players/id/43/tour/17.html
2012-2013,Damian Wdowiak,04.05.1992,Wkręt-met AZS Częstochowa,,198,92,345,,https://www.plusliga.pl/players/id/417/tour/17.html
2012-2013,Elvi Contreras,20.07.1979,ZAKSA Kędzierzyn-Koźle,Przyjmujący,188,94,363,,https://www.plusliga.pl/players/id/563/tour/17.html
2012-2013,Felipe Fonteles,19.06.1984,ZAKSA Kędzierzyn-Koźle,Przyjmujący,198,96,0,,https://www.plusliga.pl/players/id/612/tour/17.html
2012-2013,Piotr Gacek,16.09.1978,ZAKSA Kędzierzyn-Koźle,Libero,185,80,0,,https://www.plusliga.pl/players/id/2000/tour/17.html
2012-2013,Jurij Gladyr,08.07.1984,ZAKSA Kędzierzyn-Koźle,Środkowy,202,96,360,,https://www.plusliga.pl/players/id/982/tour/17.html
2012-2013,Mateusz Kamiński,30.09.1992,ZAKSA Kędzierzyn-Koźle,Rozgrywający,201,0,0,,https://www.plusliga.pl/players/id/1593/tour/17.html
2012-2013,Serhiy Kapelus,22.10.1982,ZAKSA Kędzierzyn-Koźle,Przyjmujący,191,86,345,,https://www.plusliga.pl/players/id/2165/tour/17.html
2012-2013,Łukasz Koziura,08.06.1992,ZAKSA Kędzierzyn-Koźle,Libero,182,70,306,,https://www.plusliga.pl/players/id/1284/tour/17.html
2012-2013,Marcin Możdżonek,09.02.1985,ZAKSA Kędzierzyn-Koźle,Środkowy,211,104,360,,https://www.plusliga.pl/players/id/1463/tour/17.html
2012-2013,Rogerio Nogueira,30.06.1988,ZAKSA Kędzierzyn-Koźle,Przyjmujący,203,0,0,,https://www.plusliga.pl/players/id/2116/tour/17.html
2012-2013,Grzegorz Pilarz,12.02.1980,ZAKSA Kędzierzyn-Koźle,Rozgrywający,188,80,320,,https://www.plusliga.pl/players/id/684/tour/17.html
2012-2013,Maciej Polański,18.12.1993,ZAKSA Kędzierzyn-Koźle,Środkowy,200,90,350,,https://www.plusliga.pl/players/id/1344/tour/17.html
2012-2013,Antonin Rouzier,18.08.1986,ZAKSA Kędzierzyn-Koźle,Atakujący,201,97,350,,https://www.plusliga.pl/players/id/223/tour/17.html
2012-2013,Michał Ruciak,22.08.1983,ZAKSA Kędzierzyn-Koźle,Przyjmujący,190,82,336,,https://www.plusliga.pl/players/id/1709/tour/17.html
2012-2013,Łukasz Wiśniewski,03.02.1989,ZAKSA Kędzierzyn-Koźle,Środkowy,198,104,343,,https://www.plusliga.pl/players/id/1309/tour/17.html
2012-2013,Dominik Witczak,02.01.1983,ZAKSA Kędzierzyn-Koźle,Atakujący,198,105,340,,https://www.plusliga.pl/players/id/523/tour/17.html
2012-2013,Paweł Zagumny,18.10.1977,ZAKSA Kędzierzyn-Koźle,Rozgrywający,200,90,330,,https://www.plusliga.pl/players/id/1976/tour/17.html
2012-2013,Krzysztof Zapłacki,08.08.1993,ZAKSA Kędzierzyn-Koźle,Przyjmujący,197,90,340,,https://www.plusliga.pl/players/id/1237/tour/17.html
